parcel_id,project_id,survey_number,village,land_area_acres,land_use_type,ownership_type,owner_count,ownership_verified,ownership_conflict,document_status,acquisition_status,possession_status,compensation_status,legal_dispute_flag
PARCEL-0011030,LG-001087,Sy.No 108/1A,Anandpur (Baran),560.82,Commercial,Community,4,1,0,Pending,Identified,Pending,Pending,0
PARCEL-0011031,LG-001087,Sy.No 109/4D,Haripur (Baran),560.82,Commercial,Private,1,0,1,Pending,Surveyed,Pending,Disputed,1
PARCEL-0011032,LG-001087,Sy.No 110/4D,Madhavpur (Baran),560.82,Agricultural,Community,4,0,1,Missing,Identified,Pending,Disputed,1
PARCEL-0011033,LG-001087,Sy.No 111/1A,Fatehpur (Baran),560.82,Commercial,Community,5,1,0,Missing,Surveyed,Pending,Pending,0
PARCEL-0011034,LG-001087,Sy.No 112/1A,Nandpur (Baran),560.82,Agricultural,Private,2,1,0,Pending,Surveyed,Pending,Pending,0
PARCEL-0011035,LG-001087,Sy.No 113/2B,Anandpur (Baran),560.82,Barren,Government,2,1,0,Pending,Identified,Pending,Pending,0
PARCEL-0011036,LG-001088,Sy.No 101/2B,Sultanpur (Cuddalore),1129.53,Commercial,Private,5,1,1,Rejected,Surveyed,Pending,Disputed,1
PARCEL-0011037,LG-001088,Sy.No 102/3C,Chandpur (Cuddalore),1129.53,Residential,Private,1,0,0,Pending,Surveyed,Pending,Pending,0
PARCEL-0011038,LG-001088,Sy.No 103/3C,Bhavanipur (Cuddalore),1129.53,Residential,Community,1,0,0,Rejected,Identified,Pending,Pending,0
PARCEL-0011039,LG-001088,Sy.No 104/3C,Anandpur (Cuddalore),1129.53,Residential,Private,3,0,0,Missing,Identified,Pending,Pending,0
PARCEL-0011040,LG-001088,Sy.No 105/4D,Rampur (Cuddalore),1129.53,Barren,Private,5,1,1,Rejected,Identified,Pending,Disputed,1
PARCEL-0011041,LG-001089,Sy.No 101/2B,Anandpur (Agra),672.41,Agricultural,Private,1,0,0,Verified,Transferred,In Progress,Pending,0
PARCEL-0011042,LG-001089,Sy.No 102/3C,Haripur (Agra),672.41,Agricultural,Private,1,1,0,Verified,Acquired,Taken,Approved,0
PARCEL-0011043,LG-001089,Sy.No 103/3C,Bhavanipur (Agra),672.41,Barren,Private,4,1,1,Verified,Notified,In Progress,Approved,1
PARCEL-0011044,LG-001089,Sy.No 104/3C,Gopalpur (Agra),672.41,Residential,Community,5,1,0,Verified,Transferred,In Progress,Approved,0
PARCEL-0011045,LG-001089,Sy.No 105/4D,Kalyanpur (Agra),672.41,Residential,Private,4,1,0,Verified,Acquired,Taken,Approved,0
PARCEL-0011046,LG-001089,Sy.No 106/2B,Chandpur (Agra),672.41,Barren,Government,1,1,0,Verified,Acquired,Taken,Approved,0
PARCEL-0011047,LG-001090,Sy.No 101/4D,Kishanpur (Murshidabad),540.95,Commercial,Government,2,1,1,Rejected,Surveyed,Pending,Disputed,1
PARCEL-0011048,LG-001090,Sy.No 102/4D,Madhavpur (Murshidabad),540.95,Commercial,Community,2,0,1,Rejected,Surveyed,Pending,Disputed,1
PARCEL-0011049,LG-001090,Sy.No 103/1A,Anandpur (Murshidabad),540.95,Residential,Government,3,1,1,Pending,Identified,Pending,Disputed,1
PARCEL-0011050,LG-001090,Sy.No 104/1A,Nandpur (Murshidabad),540.95,Barren,Community,4,1,0,Rejected,Surveyed,Pending,Pending,0
PARCEL-0011051,LG-001090,Sy.No 105/1A,Chandpur (Murshidabad),540.95,Commercial,Community,1,0,0,Missing,Surveyed,Pending,Pending,0
PARCEL-0011052,LG-001090,Sy.No 106/2B,Gopalpur (Murshidabad),540.95,Commercial,Government,3,0,1,Rejected,Identified,Pending,Disputed,1
PARCEL-0011053,LG-001090,Sy.No 107/1A,Kalyanpur (Murshidabad),540.95,Commercial,Government,1,0,0,Pending,Identified,Pending,Pending,0
PARCEL-0011054,LG-001090,Sy.No 108/4D,Fatehpur (Murshidabad),540.95,Residential,Government,4,1,0,Pending,Identified,Pending,Pending,0
PARCEL-0011055,LG-001090,Sy.No 109/4D,Sultanpur (Murshidabad),540.95,Agricultural,Government,4,0,1,Missing,Surveyed,Pending,Disputed,1
PARCEL-0011056,LG-001090,Sy.No 110/2B,Shivpur (Murshidabad),540.95,Barren,Private,5,0,1,Missing,Surveyed,Pending,Disputed,1
PARCEL-0011057,LG-001090,Sy.No 111/4D,Rampur (Murshidabad),540.95,Commercial,Private,2,1,1,Pending,Identified,Pending,Disputed,1
PARCEL-0011058,LG-001090,Sy.No 112/3C,Devpur (Murshidabad),540.95,Agricultural,Government,4,0,1,Pending,Surveyed,Pending,Disputed,1
PARCEL-0011059,LG-001090,Sy.No 113/4D,Shivpur (Murshidabad),540.95,Agricultural,Government,1,1,1,Missing,Identified,Pending,Disputed,1
PARCEL-0011060,LG-001091,Sy.No 101/1A,Nandpur (Amritsar),1281.72,Barren,Private,1,1,1,Verified,Acquired,Taken,Approved,1
PARCEL-0011061,LG-001091,Sy.No 102/2B,Devpur (Amritsar),1281.72,Agricultural,Government,2,1,0,Verified,Notified,In Progress,Approved,0
PARCEL-0011062,LG-001091,Sy.No 103/1A,Nandpur (Amritsar),1281.72,Residential,Government,4,1,0,Verified,Notified,In Progress,Approved,0
PARCEL-0011063,LG-001091,Sy.No 104/1A,Haripur (Amritsar),1281.72,Agricultural,Government,2,1,0,Verified,Acquired,Taken,Approved,0
PARCEL-0011064,LG-001091,Sy.No 105/4D,Madhavpur (Amritsar),1281.72,Residential,Government,3,1,0,Verified,Acquired,Taken,Approved,0
PARCEL-0011065,LG-001092,Sy.No 101/3C,Gopalpur (Damoh),27.65,Barren,Government,5,1,0,Verified,Notified,In Progress,Approved,0
PARCEL-0011066,LG-001092,Sy.No 102/3C,Haripur (Damoh),27.65,Barren,Government,3,1,0,Verified,Notified,In Progress,Approved,0
PARCEL-0011067,LG-001092,Sy.No 103/2B,Chandpur (Damoh),27.65,Commercial,Private,5,1,0,Verified,Notified,In Progress,Approved,0
PARCEL-0011068,LG-001092,Sy.No 104/4D,Sultanpur (Damoh),27.65,Agricultural,Community,5,1,0,Verified,Transferred,In Progress,Approved,0
PARCEL-0011069,LG-001092,Sy.No 105/1A,Rampur (Damoh),27.65,Residential,Community,3,1,0,Verified,Transferred,In Progress,Approved,0
PARCEL-0011070,LG-001093,Sy.No 101/2B,Kalyanpur (Deoria),1049.92,Residential,Private,4,1,1,Pending,Identified,Pending,Disputed,1
PARCEL-0011071,LG-001093,Sy.No 102/3C,Shivpur (Deoria),1049.92,Agricultural,Government,1,1,1,Rejected,Identified,Pending,Disputed,1
PARCEL-0011072,LG-001093,Sy.No 103/4D,Anandpur (Deoria),1049.92,Agricultural,Private,2,0,0,Pending,Identified,Pending,Pending,0
PARCEL-0011073,LG-001093,Sy.No 104/2B,Madhavpur (Deoria),1049.92,Agricultural,Private,2,1,1,Pending,Surveyed,Pending,Disputed,1
PARCEL-0011074,LG-001093,Sy.No 105/4D,Madhavpur (Deoria),1049.92,Barren,Community,4,1,1,Missing,Surveyed,Pending,Disputed,1
PARCEL-0011075,LG-001093,Sy.No 106/2B,Chandpur (Deoria),1049.92,Commercial,Government,3,1,0,Missing,Identified,Pending,Pending,0
PARCEL-0011076,LG-001093,Sy.No 107/2B,Kishanpur (Deoria),1049.92,Residential,Community,3,1,1,Rejected,Identified,Pending,Disputed,1
PARCEL-0011077,LG-001093,Sy.No 108/4D,Chandpur (Deoria),1049.92,Residential,Private,3,1,1,Pending,Identified,Pending,Disputed,1
PARCEL-0011078,LG-001094,Sy.No 101/1A,Anandpur (Hassan),710.8,Agricultural,Community,1,1,0,Verified,Acquired,Taken,Approved,0
PARCEL-0011079,LG-001094,Sy.No 102/1A,Govindpur (Hassan),710.8,Barren,Community,5,1,0,Verified,Notified,In Progress,Approved,0
PARCEL-0011080,LG-001094,Sy.No 103/3C,Anandpur (Hassan),710.8,Agricultural,Private,4,1,0,Verified,Acquired,Taken,Approved,0
PARCEL-0011081,LG-001094,Sy.No 104/2B,Kishanpur (Hassan),710.8,Residential,Government,2,1,0,Verified,Notified,In Progress,Approved,0
PARCEL-0011082,LG-001094,Sy.No 105/1A,Rampur (Hassan),710.8,Agricultural,Government,3,1,0,Verified,Transferred,In Progress,Approved,0
PARCEL-0011083,LG-001094,Sy.No 106/2B,Kalyanpur (Hassan),710.8,Commercial,Government,5,1,0,Verified,Acquired,Taken,Approved,0
PARCEL-0011084,LG-001094,Sy.No 107/2B,Devpur (Hassan),710.8,Barren,Community,2,1,0,Verified,Notified,In Progress,Approved,0
PARCEL-0011085,LG-001094,Sy.No 108/4D,Kishanpur (Hassan),710.8,Commercial,Private,1,1,0,Verified,Acquired,Taken,Approved,0
PARCEL-0011086,LG-001094,Sy.No 109/4D,Kalyanpur (Hassan),710.8,Commercial,Private,3,1,0,Verified,Notified,In Progress,Approved,0
PARCEL-0011087,LG-001094,Sy.No 110/2B,Gopalpur (Hassan),710.8,Commercial,Community,4,1,0,Verified,Acquired,Taken,Approved,0
PARCEL-0011088,LG-001094,Sy.No 111/4D,Kalyanpur (Hassan),710.8,Agricultural,Government,4,1,1,Verified,Acquired,Taken,Approved,1
PARCEL-0011089,LG-001095,Sy.No 101/2B,Kalyanpur (Nagpur),699.72,Agricultural,Private,1,1,1,Pending,Surveyed,Pending,Disputed,1
PARCEL-0011090,LG-001095,Sy.No 102/2B,Rampur (Nagpur),699.72,Barren,Private,2,1,1,Pending,Surveyed,Pending,Disputed,1
PARCEL-0011091,LG-001095,Sy.No 103/2B,Govindpur (Nagpur),699.72,Agricultural,Community,1,0,1,Missing,Identified,Pending,Disputed,1
PARCEL-0011092,LG-001095,Sy.No 104/1A,Govindpur (Nagpur),699.72,Agricultural,Private,5,1,0,Rejected,Identified,Pending,Pending,0
PARCEL-0011093,LG-001095,Sy.No 105/2B,Chandpur (Nagpur),699.72,Agricultural,Community,5,1,0,Missing,Surveyed,Pending,Pending,0
PARCEL-0011094,LG-001095,Sy.No 106/2B,Bhavanipur (Nagpur),699.72,Agricultural,Private,5,0,1,Missing,Surveyed,Pending,Disputed,1
PARCEL-0011095,LG-001095,Sy.No 107/3C,Sultanpur (Nagpur),699.72,Agricultural,Private,4,0,1,Pending,Surveyed,Pending,Disputed,1
PARCEL-0011096,LG-001096,Sy.No 101/1A,Kishanpur (Sivasagar),627.32,Agricultural,Government,4,1,0,Rejected,Identified,Pending,Pending,0
PARCEL-0011097,LG-001096,Sy.No 102/2B,Shivpur (Sivasagar),627.32,Barren,Private,5,1,1,Rejected,Surveyed,Pending,Disputed,1
PARCEL-0011098,LG-001096,Sy.No 103/4D,Fatehpur (Sivasagar),627.32,Commercial,Government,2,0,1,Rejected,Surveyed,Pending,Disputed,1
PARCEL-0011099,LG-001096,Sy.No 104/4D,Kalyanpur (Sivasagar),627.32,Barren,Community,3,1,1,Missing,Identified,Pending,Disputed,1
PARCEL-0011100,LG-001096,Sy.No 105/1A,Fatehpur (Sivasagar),627.32,Commercial,Community,2,0,0,Rejected,Identified,Pending,Pending,0
PARCEL-0011101,LG-001096,Sy.No 106/2B,Devpur (Sivasagar),627.32,Residential,Community,3,0,0,Pending,Surveyed,Pending,Pending,0
PARCEL-0011102,LG-001096,Sy.No 107/4D,Gopalpur (Sivasagar),627.32,Commercial,Community,3,1,0,Missing,Surveyed,Pending,Pending,0
PARCEL-0011103,LG-001096,Sy.No 108/2B,Rampur (Sivasagar),627.32,Barren,Private,1,0,1,Rejected,Surveyed,Pending,Disputed,1
PARCEL-0011104,LG-001096,Sy.No 109/4D,Devpur (Sivasagar),627.32,Barren,Community,2,1,1,Missing,Identified,Pending,Disputed,1
PARCEL-0011105,LG-001096,Sy.No 110/4D,Devpur (Sivasagar),627.32,Residential,Government,2,1,0,Pending,Surveyed,Pending,Pending,0
PARCEL-0011106,LG-001096,Sy.No 111/3C,Govindpur (Sivasagar),627.32,Commercial,Government,1,0,0,Rejected,Surveyed,Pending,Pending,0
PARCEL-0011107,LG-001096,Sy.No 112/3C,Haripur (Sivasagar),627.32,Residential,Private,4,0,0,Missing,Identified,Pending,Pending,0
PARCEL-0011108,LG-001097,Sy.No 101/2B,Govindpur (East Siang),61.37,Residential,Community,4,0,1,Pending,Surveyed,Pending,Disputed,1
PARCEL-0011109,LG-001097,Sy.No 102/3C,Madhavpur (East Siang),61.37,Residential,Private,1,1,0,Rejected,Surveyed,Pending,Pending,0
PARCEL-0011110,LG-001097,Sy.No 103/2B,Bhavanipur (East Siang),61.37,Barren,Private,1,0,1,Rejected,Surveyed,Pending,Disputed,1
PARCEL-0011111,LG-001097,Sy.No 104/1A,Anandpur (East Siang),61.37,Agricultural,Government,5,1,1,Missing,Surveyed,Pending,Disputed,1
PARCEL-0011112,LG-001097,Sy.No 105/3C,Sultanpur (East Siang),61.37,Agricultural,Private,4,1,0,Rejected,Surveyed,Pending,Pending,0
PARCEL-0011113,LG-001097,Sy.No 106/2B,Sultanpur (East Siang),61.37,Agricultural,Government,1,1,0,Missing,Surveyed,Pending,Pending,0
PARCEL-0011114,LG-001098,Sy.No 101/1A,Govindpur (Nainital),1047.78,Barren,Community,2,1,0,Verified,Acquired,Taken,Approved,0
PARCEL-0011115,LG-001098,Sy.No 102/2B,Anandpur (Nainital),1047.78,Barren,Community,1,1,0,Verified,Acquired,Taken,Approved,0
PARCEL-0011116,LG-001098,Sy.No 103/4D,Devpur (Nainital),1047.78,Agricultural,Government,5,1,0,Verified,Notified,In Progress,Approved,0
PARCEL-0011117,LG-001098,Sy.No 104/2B,Govindpur (Nainital),1047.78,Commercial,Community,1,1,0,Verified,Notified,In Progress,Approved,0
PARCEL-0011118,LG-001098,Sy.No 105/1A,Rampur (Nainital),1047.78,Agricultural,Private,3,1,0,Verified,Transferred,In Progress,Approved,0
PARCEL-0011119,LG-001098,Sy.No 106/4D,Chandpur (Nainital),1047.78,Barren,Government,1,0,0,Verified,Transferred,In Progress,Pending,0
PARCEL-0011120,LG-001099,Sy.No 101/2B,Nandpur (Hardoi),766.59,Agricultural,Community,3,1,0,Rejected,Surveyed,Pending,Pending,0
PARCEL-0011121,LG-001099,Sy.No 102/3C,Govindpur (Hardoi),766.59,Agricultural,Community,2,1,0,Pending,Surveyed,Pending,Pending,0
PARCEL-0011122,LG-001099,Sy.No 103/1A,Govindpur (Hardoi),766.59,Agricultural,Private,2,1,0,Missing,Surveyed,Pending,Pending,0
PARCEL-0011123,LG-001099,Sy.No 104/1A,Haripur (Hardoi),766.59,Commercial,Community,1,0,0,Rejected,Surveyed,Pending,Pending,0
PARCEL-0011124,LG-001099,Sy.No 105/3C,Anandpur (Hardoi),766.59,Barren,Private,3,1,1,Pending,Identified,Pending,Disputed,1
PARCEL-0011125,LG-001099,Sy.No 106/4D,Sultanpur (Hardoi),766.59,Residential,Government,2,1,1,Rejected,Identified,Pending,Disputed,1
PARCEL-0011126,LG-001099,Sy.No 107/4D,Chandpur (Hardoi),766.59,Residential,Government,4,1,1,Rejected,Surveyed,Pending,Disputed,1
PARCEL-0011127,LG-001099,Sy.No 108/1A,Bhavanipur (Hardoi),766.59,Agricultural,Private,2,1,1,Pending,Identified,Pending,Disputed,1
PARCEL-0011128,LG-001099,Sy.No 109/2B,Sultanpur (Hardoi),766.59,Residential,Government,2,0,1,Rejected,Surveyed,Pending,Disputed,1
PARCEL-0011129,LG-001099,Sy.No 110/4D,Madhavpur (Hardoi),766.59,Residential,Private,1,0,0,Pending,Surveyed,Pending,Pending,0
PARCEL-0011130,LG-001099,Sy.No 111/3C,Bhavanipur (Hardoi),766.59,Residential,Community,3,1,1,Pending,Identified,Pending,Disputed,1
PARCEL-0011131,LG-001100,Sy.No 101/4D,Fatehpur (Khammam),834.75,Residential,Community,3,1,0,Verified,Transferred,In Progress,Approved,0
PARCEL-0011132,LG-001100,Sy.No 102/4D,Haripur (Khammam),834.75,Residential,Government,3,1,0,Verified,Notified,In Progress,Approved,0
PARCEL-0011133,LG-001100,Sy.No 103/1A,Kalyanpur (Khammam),834.75,Barren,Government,1,1,0,Verified,Transferred,In Progress,Approved,0
PARCEL-0011134,LG-001100,Sy.No 104/3C,Chandpur (Khammam),834.75,Barren,Community,2,1,0,Verified,Notified,In Progress,Approved,0
PARCEL-0011135,LG-001100,Sy.No 105/1A,Rampur (Khammam),834.75,Residential,Government,3,1,0,Verified,Acquired,Taken,Approved,0
PARCEL-0011136,LG-001100,Sy.No 106/4D,Madhavpur (Khammam),834.75,Commercial,Private,2,1,0,Verified,Notified,In Progress,Approved,0
PARCEL-0011137,LG-001100,Sy.No 107/1A,Chandpur (Khammam),834.75,Commercial,Government,1,1,0,Verified,Notified,In Progress,Approved,0
PARCEL-0011138,LG-001101,Sy.No 101/2B,Kishanpur (Mauganj),700.62,Commercial,Government,4,1,1,Missing,Surveyed,Pending,Disputed,1
PARCEL-0011139,LG-001101,Sy.No 102/1A,Anandpur (Mauganj),700.62,Agricultural,Private,2,1,0,Pending,Identified,Pending,Pending,0
PARCEL-0011140,LG-001101,Sy.No 103/2B,Haripur (Mauganj),700.62,Agricultural,Government,1,0,0,Rejected,Surveyed,Pending,Pending,0
PARCEL-0011141,LG-001101,Sy.No 104/2B,Haripur (Mauganj),700.62,Barren,Private,2,1,0,Rejected,Surveyed,Pending,Pending,0
PARCEL-0011142,LG-001101,Sy.No 105/2B,Haripur (Mauganj),700.62,Barren,Government,4,0,0,Missing,Identified,Pending,Pending,0
PARCEL-0011143,LG-001101,Sy.No 106/3C,Shivpur (Mauganj),700.62,Agricultural,Private,3,1,0,Pending,Surveyed,Pending,Pending,0
PARCEL-0011144,LG-001101,Sy.No 107/2B,Fatehpur (Mauganj),700.62,Residential,Community,3,1,1,Rejected,Identified,Pending,Disputed,1
PARCEL-0011145,LG-001101,Sy.No 108/1A,Chandpur (Mauganj),700.62,Barren,Community,4,0,1,Missing,Surveyed,Pending,Disputed,1
PARCEL-0011146,LG-001101,Sy.No 109/1A,Devpur (Mauganj),700.62,Agricultural,Community,5,1,1,Rejected,Identified,Pending,Disputed,1
PARCEL-0011147,LG-001101,Sy.No 110/3C,Devpur (Mauganj),700.62,Barren,Community,5,1,1,Rejected,Surveyed,Pending,Disputed,1
PARCEL-0011148,LG-001101,Sy.No 111/1A,Devpur (Mauganj),700.62,Barren,Private,2,1,1,Missing,Identified,Pending,Disputed,1
PARCEL-0011149,LG-001101,Sy.No 112/1A,Madhavpur (Mauganj),700.62,Barren,Community,4,1,0,Rejected,Identified,Pending,Pending,0
PARCEL-0011150,LG-001102,Sy.No 101/4D,Kishanpur (Sukma),209.31,Barren,Private,5,1,1,Missing,Identified,Pending,Disputed,1
PARCEL-0011151,LG-001102,Sy.No 102/4D,Kishanpur (Sukma),209.31,Commercial,Government,4,0,0,Missing,Identified,Pending,Pending,0
PARCEL-0011152,LG-001102,Sy.No 103/1A,Gopalpur (Sukma),209.31,Commercial,Community,4,1,0,Missing,Identified,Pending,Pending,0
PARCEL-0011153,LG-001102,Sy.No 104/4D,Bhavanipur (Sukma),209.31,Commercial,Government,5,1,0,Missing,Surveyed,Pending,Pending,0
PARCEL-0011154,LG-001102,Sy.No 105/4D,Madhavpur (Sukma),209.31,Commercial,Community,5,0,1,Pending,Identified,Pending,Disputed,1
PARCEL-0011155,LG-001102,Sy.No 106/3C,Kalyanpur (Sukma),209.31,Commercial,Private,3,0,0,Pending,Identified,Pending,Pending,0
PARCEL-0011156,LG-001102,Sy.No 107/2B,Madhavpur (Sukma),209.31,Residential,Community,4,0,1,Missing,Identified,Pending,Disputed,1
PARCEL-0011157,LG-001102,Sy.No 108/1A,Kishanpur (Sukma),209.31,Barren,Government,5,1,0,Rejected,Identified,Pending,Pending,0
PARCEL-0011158,LG-001102,Sy.No 109/1A,Anandpur (Sukma),209.31,Barren,Private,2,0,1,Pending,Identified,Pending,Disputed,1
PARCEL-0011159,LG-001102,Sy.No 110/4D,Fatehpur (Sukma),209.31,Commercial,Private,2,1,0,Missing,Surveyed,Pending,Pending,0
PARCEL-0011160,LG-001102,Sy.No 111/4D,Haripur (Sukma),209.31,Commercial,Private,3,0,1,Missing,Identified,Pending,Disputed,1
PARCEL-0011161,LG-001103,Sy.No 101/3C,Kishanpur (Kanker),192.19,Residential,Government,4,1,0,Verified,Transferred,In Progress,Approved,0
PARCEL-0011162,LG-001103,Sy.No 102/1A,Shivpur (Kanker),192.19,Barren,Community,4,1,0,Verified,Transferred,In Progress,Approved,0
PARCEL-0011163,LG-001103,Sy.No 103/1A,Madhavpur (Kanker),192.19,Commercial,Community,5,1,0,Verified,Acquired,Taken,Approved,0
PARCEL-0011164,LG-001103,Sy.No 104/2B,Shivpur (Kanker),192.19,Agricultural,Government,1,1,0,Verified,Transferred,In Progress,Approved,0
PARCEL-0011165,LG-001103,Sy.No 105/3C,Haripur (Kanker),192.19,Barren,Private,4,1,0,Verified,Acquired,Taken,Approved,0
PARCEL-0011166,LG-001103,Sy.No 106/3C,Chandpur (Kanker),192.19,Commercial,Government,3,1,1,Verified,Transferred,In Progress,Approved,1
PARCEL-0011167,LG-001103,Sy.No 107/3C,Haripur (Kanker),192.19,Residential,Government,1,1,0,Verified,Notified,In Progress,Approved,0
PARCEL-0011168,LG-001103,Sy.No 108/1A,Madhavpur (Kanker),192.19,Agricultural,Private,4,1,0,Verified,Notified,In Progress,Approved,0
PARCEL-0011169,LG-001103,Sy.No 109/2B,Chandpur (Kanker),192.19,Agricultural,Private,4,1,0,Verified,Acquired,Taken,Approved,0
PARCEL-0011170,LG-001103,Sy.No 110/1A,Shivpur (Kanker),192.19,Commercial,Private,1,1,0,Verified,Acquired,Taken,Approved,0
PARCEL-0011171,LG-001103,Sy.No 111/2B,Rampur (Kanker),192.19,Commercial,Government,4,1,0,Verified,Acquired,Taken,Approved,0
PARCEL-0011172,LG-001103,Sy.No 112/3C,Bhavanipur (Kanker),192.19,Residential,Government,2,1,0,Verified,Acquired,Taken,Approved,0
PARCEL-0011173,LG-001103,Sy.No 113/3C,Kalyanpur (Kanker),192.19,Residential,Private,5,1,0,Verified,Acquired,Taken,Approved,0
PARCEL-0011174,LG-001103,Sy.No 114/1A,Shivpur (Kanker),192.19,Commercial,Government,5,1,0,Verified,Acquired,Taken,Approved,0
PARCEL-0011175,LG-001104,Sy.No 101/1A,Bhavanipur (Palamu),713.69,Barren,Community,5,1,0,Missing,Surveyed,Pending,Pending,0
PARCEL-0011176,LG-001104,Sy.No 102/2B,Haripur (Palamu),713.69,Barren,Community,3,0,1,Rejected,Surveyed,Pending,Disputed,1
PARCEL-0011177,LG-001104,Sy.No 103/4D,Madhavpur (Palamu),713.69,Commercial,Private,3,1,1,Missing,Surveyed,Pending,Disputed,1
PARCEL-0011178,LG-001104,Sy.No 104/4D,Fatehpur (Palamu),713.69,Agricultural,Community,1,0,1,Pending,Surveyed,Pending,Disputed,1
PARCEL-0011179,LG-001104,Sy.No 105/2B,Nandpur (Palamu),713.69,Barren,Community,1,0,0,Rejected,Identified,Pending,Pending,0
PARCEL-0011180,LG-001104,Sy.No 106/2B,Anandpur (Palamu),713.69,Barren,Private,5,1,1,Pending,Identified,Pending,Disputed,1
PARCEL-0011181,LG-001104,Sy.No 107/1A,Gopalpur (Palamu),713.69,Barren,Community,2,1,1,Rejected,Identified,Pending,Disputed,1
PARCEL-0011182,LG-001104,Sy.No 108/4D,Nandpur (Palamu),713.69,Agricultural,Private,3,1,0,Missing,Surveyed,Pending,Pending,0
PARCEL-0011183,LG-001104,Sy.No 109/2B,Madhavpur (Palamu),713.69,Commercial,Government,1,0,1,Missing,Identified,Pending,Disputed,1
PARCEL-0011184,LG-001104,Sy.No 110/3C,Anandpur (Palamu),713.69,Residential,Government,2,1,1,Missing,Surveyed,Pending,Disputed,1
PARCEL-0011185,LG-001105,Sy.No 101/3C,Kishanpur (Bundi),629.02,Commercial,Private,4,1,0,Verified,Transferred,In Progress,Approved,0
PARCEL-0011186,LG-001105,Sy.No 102/1A,Devpur (Bundi),629.02,Barren,Community,5,1,0,Verified,Notified,In Progress,Approved,0
PARCEL-0011187,LG-001105,Sy.No 103/2B,Sultanpur (Bundi),629.02,Residential,Private,4,1,0,Verified,Notified,In Progress,Approved,0
PARCEL-0011188,LG-001105,Sy.No 104/1A,Chandpur (Bundi),629.02,Residential,Community,3,1,1,Verified,Notified,In Progress,Approved,1
PARCEL-0011189,LG-001105,Sy.No 105/2B,Gopalpur (Bundi),629.02,Agricultural,Government,3,1,0,Verified,Notified,In Progress,Approved,0
PARCEL-0011190,LG-001105,Sy.No 106/4D,Devpur (Bundi),629.02,Agricultural,Private,3,1,1,Verified,Notified,In Progress,Approved,1
PARCEL-0011191,LG-001105,Sy.No 107/3C,Kishanpur (Bundi),629.02,Commercial,Private,5,1,0,Verified,Acquired,Taken,Approved,0
PARCEL-0011192,LG-001105,Sy.No 108/4D,Anandpur (Bundi),629.02,Commercial,Private,4,1,0,Verified,Notified,In Progress,Approved,0
PARCEL-0011193,LG-001105,Sy.No 109/1A,Haripur (Bundi),629.02,Residential,Private,2,1,0,Verified,Notified,In Progress,Approved,0
PARCEL-0011194,LG-001105,Sy.No 110/3C,Madhavpur (Bundi),629.02,Commercial,Government,4,0,0,Verified,Transferred,In Progress,Pending,0
PARCEL-0011195,LG-001105,Sy.No 111/3C,Kalyanpur (Bundi),629.02,Agricultural,Private,1,1,0,Verified,Acquired,Taken,Approved,0
PARCEL-0011196,LG-001105,Sy.No 112/4D,Devpur (Bundi),629.02,Barren,Government,3,1,0,Verified,Transferred,In Progress,Approved,0
PARCEL-0011197,LG-001105,Sy.No 113/1A,Rampur (Bundi),629.02,Agricultural,Government,3,1,0,Verified,Notified,In Progress,Approved,0
PARCEL-0011198,LG-001105,Sy.No 114/2B,Haripur (Bundi),629.02,Barren,Government,1,1,1,Verified,Transferred,In Progress,Approved,1
