admin_id,project_id,department,officer_workload,active_case_count,pending_case_count,staff_available,average_processing_days,approval_backlog,historical_delay_rate,coordination_score
ADM-0003740,LG-001049,Irrigation Department,Medium,34,9,7,20,5,0.15,8.5
ADM-0003741,LG-001050,Revenue Department,High,29,16,10,89,24,0.54,2.3
ADM-0003742,LG-001050,Land Records Cell,High,17,5,3,73,32,0.77,2.4
ADM-0003743,LG-001051,Revenue Department,High,20,8,7,103,36,0.73,4.8
ADM-0003744,LG-001051,Land Records Cell,High,16,30,12,81,12,0.5,2.2
ADM-0003745,LG-001051,Environmental Cell,High,43,28,10,118,17,0.41,4.9
ADM-0003746,LG-001052,Revenue Department,High,12,9,10,91,37,0.79,4.4
ADM-0003747,LG-001052,Land Records Cell,High,11,27,11,81,34,0.75,4.1
ADM-0003748,LG-001052,Environmental Cell,High,49,30,15,55,16,0.66,2.6
ADM-0003749,LG-001052,Public Works Dept,High,10,16,7,90,39,0.64,2.9
ADM-0003750,LG-001052,Irrigation Department,High,47,10,5,66,22,0.42,2.2
ADM-0003751,LG-001053,Revenue Department,Medium,17,26,6,39,6,0.22,7.5
ADM-0003752,LG-001053,Land Records Cell,Medium,17,22,6,24,9,0.22,7.7
ADM-0003753,LG-001053,Environmental Cell,Medium,21,7,6,28,0,0.17,8.8
ADM-0003754,LG-001053,Public Works Dept,Medium,17,22,4,39,6,0.17,9.0
ADM-0003755,LG-001053,Irrigation Department,Medium,17,13,5,25,9,0.09,6.9
ADM-0003756,LG-001054,Revenue Department,Medium,39,19,13,13,3,0.13,8.5
ADM-0003757,LG-001054,Land Records Cell,Medium,24,19,7,14,8,0.21,7.2
ADM-0003758,LG-001055,Revenue Department,Medium,49,6,3,27,10,0.08,7.2
ADM-0003759,LG-001055,Land Records Cell,Medium,30,26,12,15,5,0.17,9.3
ADM-0003760,LG-001055,Environmental Cell,Medium,37,26,8,22,6,0.1,7.7
ADM-0003761,LG-001055,Public Works Dept,Medium,39,27,13,32,5,0.33,8.6
ADM-0003762,LG-001055,Irrigation Department,Medium,44,25,5,33,2,0.07,6.7
ADM-0003763,LG-001056,Revenue Department,Medium,43,20,3,20,9,0.34,8.0
ADM-0003764,LG-001056,Land Records Cell,Medium,23,17,8,20,3,0.35,8.3
ADM-0003765,LG-001057,Revenue Department,Medium,25,16,15,35,0,0.23,8.1
ADM-0003766,LG-001057,Land Records Cell,Medium,21,27,9,40,5,0.16,6.7
ADM-0003767,LG-001057,Environmental Cell,Medium,44,27,8,23,7,0.2,9.5
ADM-0003768,LG-001057,Public Works Dept,Medium,18,14,5,18,7,0.24,8.1
ADM-0003769,LG-001058,Revenue Department,High,43,25,11,92,28,0.6,2.6
ADM-0003770,LG-001058,Land Records Cell,High,40,14,14,78,16,0.45,5.0
ADM-0003771,LG-001059,Revenue Department,High,41,6,5,73,10,0.69,5.0
ADM-0003772,LG-001059,Land Records Cell,High,38,25,5,120,10,0.73,4.6
ADM-0003773,LG-001060,Revenue Department,Medium,32,26,14,39,9,0.33,9.1
ADM-0003774,LG-001060,Land Records Cell,Medium,23,17,4,11,1,0.33,6.7
ADM-0003775,LG-001060,Environmental Cell,Medium,28,7,13,20,0,0.12,7.1
ADM-0003776,LG-001060,Public Works Dept,Medium,33,20,2,28,2,0.25,8.3
ADM-0003777,LG-001061,Revenue Department,Medium,39,8,11,33,2,0.07,8.2
ADM-0003778,LG-001061,Land Records Cell,Medium,47,19,3,26,3,0.06,7.0
ADM-0003779,LG-001062,Revenue Department,Medium,14,18,3,10,10,0.15,6.7
ADM-0003780,LG-001062,Land Records Cell,Medium,38,6,13,12,4,0.2,8.3
ADM-0003781,LG-001062,Environmental Cell,Medium,22,20,14,33,9,0.14,7.1
ADM-0003782,LG-001063,Revenue Department,Medium,35,28,9,24,9,0.33,9.5
ADM-0003783,LG-001063,Land Records Cell,Medium,18,25,11,25,4,0.29,7.6
ADM-0003784,LG-001063,Environmental Cell,Medium,18,23,5,29,10,0.2,9.0
ADM-0003785,LG-001063,Public Works Dept,Medium,18,7,7,29,7,0.19,7.2
ADM-0003786,LG-001064,Revenue Department,High,35,24,2,85,14,0.69,2.8
ADM-0003787,LG-001064,Land Records Cell,High,38,9,10,95,19,0.61,4.5
ADM-0003788,LG-001064,Environmental Cell,High,47,7,15,113,37,0.53,2.7
ADM-0003789,LG-001065,Revenue Department,High,42,12,3,64,12,0.4,2.9
ADM-0003790,LG-001065,Land Records Cell,High,16,11,3,81,36,0.42,5.0
ADM-0003791,LG-001065,Environmental Cell,High,23,19,8,46,36,0.56,4.6
ADM-0003792,LG-001065,Public Works Dept,High,31,21,11,109,37,0.81,4.1
ADM-0003793,LG-001065,Irrigation Department,High,24,16,15,82,25,0.65,5.0
ADM-0003794,LG-001066,Revenue Department,Medium,32,5,9,15,5,0.24,9.8
ADM-0003795,LG-001066,Land Records Cell,Medium,24,13,10,34,1,0.17,8.0
ADM-0003796,LG-001066,Environmental Cell,Medium,13,7,12,38,4,0.08,8.4
ADM-0003797,LG-001066,Public Works Dept,Medium,27,26,7,16,1,0.35,8.4
ADM-0003798,LG-001066,Irrigation Department,Medium,29,15,9,24,0,0.09,8.4
ADM-0003799,LG-001067,Revenue Department,Medium,39,14,15,18,0,0.16,9.1
ADM-0003800,LG-001067,Land Records Cell,Medium,11,15,14,31,9,0.24,6.9
ADM-0003801,LG-001067,Environmental Cell,Medium,10,25,14,14,4,0.32,7.2
ADM-0003802,LG-001067,Public Works Dept,Medium,41,17,2,33,6,0.33,8.0
ADM-0003803,LG-001068,Revenue Department,Medium,11,23,7,19,9,0.1,9.6
ADM-0003804,LG-001068,Land Records Cell,Medium,28,21,2,27,4,0.32,8.1
ADM-0003805,LG-001068,Environmental Cell,Medium,40,12,3,24,7,0.12,7.4
ADM-0003806,LG-001068,Public Works Dept,Medium,10,16,4,33,4,0.29,7.2
ADM-0003807,LG-001068,Irrigation Department,Medium,28,8,3,14,0,0.28,7.7
ADM-0003808,LG-001069,Revenue Department,High,40,6,8,83,21,0.4,3.3
ADM-0003809,LG-001069,Land Records Cell,High,19,5,12,109,12,0.74,2.2
ADM-0003810,LG-001070,Revenue Department,High,46,10,5,120,10,0.58,2.4
ADM-0003811,LG-001070,Land Records Cell,High,27,23,8,54,35,0.5,4.0
ADM-0003812,LG-001070,Environmental Cell,High,11,9,6,56,33,0.51,4.0
ADM-0003813,LG-001071,Revenue Department,Medium,43,11,11,22,5,0.18,9.3
ADM-0003814,LG-001071,Land Records Cell,Medium,41,19,7,31,5,0.06,8.2
ADM-0003815,LG-001071,Environmental Cell,Medium,12,27,12,38,8,0.09,9.1
ADM-0003816,LG-001072,Revenue Department,High,22,25,8,54,34,0.63,5.0
ADM-0003817,LG-001072,Land Records Cell,High,15,10,2,80,33,0.73,4.3
ADM-0003818,LG-001072,Environmental Cell,High,39,10,15,76,31,0.59,3.9
ADM-0003819,LG-001073,Revenue Department,Medium,13,11,9,11,2,0.27,7.7
ADM-0003820,LG-001073,Land Records Cell,Medium,23,27,2,38,9,0.11,9.4
ADM-0003821,LG-001073,Environmental Cell,Medium,49,10,15,38,8,0.24,7.4
ADM-0003822,LG-001073,Public Works Dept,Medium,23,25,12,13,2,0.17,7.6
ADM-0003823,LG-001074,Revenue Department,High,18,25,15,51,11,0.72,3.9
ADM-0003824,LG-001074,Land Records Cell,High,14,8,14,79,10,0.83,4.1
ADM-0003825,LG-001074,Environmental Cell,High,50,17,12,45,31,0.79,3.9
ADM-0003826,LG-001074,Public Works Dept,High,47,11,10,100,28,0.48,4.0
ADM-0003827,LG-001075,Revenue Department,Medium,27,16,10,39,2,0.13,8.0
ADM-0003828,LG-001075,Land Records Cell,Medium,10,14,5,32,9,0.17,7.2
ADM-0003829,LG-001075,Environmental Cell,Medium,22,22,12,15,0,0.16,7.7
ADM-0003830,LG-001075,Public Works Dept,Medium,33,25,8,11,5,0.05,6.9
ADM-0003831,LG-001075,Irrigation Department,Medium,33,22,10,39,1,0.18,8.2
ADM-0003832,LG-001076,Revenue Department,Medium,13,16,2,24,7,0.13,9.4
ADM-0003833,LG-001076,Land Records Cell,Medium,35,12,10,29,10,0.06,7.3
ADM-0003834,LG-001077,Revenue Department,Medium,45,29,9,22,8,0.27,8.7
ADM-0003835,LG-001077,Land Records Cell,Medium,33,25,15,31,6,0.12,8.7
ADM-0003836,LG-001077,Environmental Cell,Medium,36,20,4,15,9,0.18,7.4
ADM-0003837,LG-001077,Public Works Dept,Medium,47,27,15,31,9,0.11,9.7
ADM-0003838,LG-001077,Irrigation Department,Medium,47,13,8,21,2,0.11,6.6
ADM-0003839,LG-001078,Revenue Department,Medium,33,14,10,18,9,0.05,9.8
ADM-0003840,LG-001078,Land Records Cell,Medium,12,7,15,29,3,0.27,8.2
ADM-0003841,LG-001078,Environmental Cell,Medium,35,11,9,21,3,0.12,8.3
ADM-0003842,LG-001079,Revenue Department,Medium,12,12,5,16,4,0.08,9.2
ADM-0003843,LG-001079,Land Records Cell,Medium,50,24,7,34,6,0.34,9.1
ADM-0003844,LG-001079,Environmental Cell,Medium,28,10,6,20,9,0.27,6.9
ADM-0003845,LG-001079,Public Works Dept,Medium,44,15,3,38,6,0.31,9.6
ADM-0003846,LG-001080,Revenue Department,High,42,28,12,94,18,0.7,3.0
ADM-0003847,LG-001080,Land Records Cell,High,30,20,9,63,30,0.75,3.8
ADM-0003848,LG-001080,Environmental Cell,High,10,20,11,61,22,0.8,4.9
ADM-0003849,LG-001080,Public Works Dept,High,27,26,10,85,20,0.71,4.9
ADM-0003850,LG-001080,Irrigation Department,High,46,26,2,102,19,0.55,4.5
ADM-0003851,LG-001081,Revenue Department,High,13,9,7,49,32,0.46,3.1
ADM-0003852,LG-001081,Land Records Cell,High,39,21,4,63,15,0.64,4.3
ADM-0003853,LG-001081,Environmental Cell,High,24,25,15,69,10,0.66,2.6
ADM-0003854,LG-001081,Public Works Dept,High,35,7,13,45,28,0.69,3.7
ADM-0003855,LG-001081,Irrigation Department,High,37,5,8,56,20,0.81,2.3
ADM-0003856,LG-001082,Revenue Department,High,18,15,15,82,16,0.52,4.6
ADM-0003857,LG-001082,Land Records Cell,High,37,5,13,109,40,0.56,4.4
ADM-0003858,LG-001082,Environmental Cell,High,40,30,12,110,34,0.57,4.7
ADM-0003859,LG-001082,Public Works Dept,High,25,19,12,80,17,0.82,4.5
ADM-0003860,LG-001082,Irrigation Department,High,13,25,14,71,24,0.55,4.0
ADM-0003861,LG-001083,Revenue Department,Medium,44,29,8,40,10,0.31,9.2
ADM-0003862,LG-001083,Land Records Cell,Medium,15,16,2,26,3,0.16,8.6
ADM-0003863,LG-001083,Environmental Cell,Medium,26,18,3,17,6,0.19,7.5
ADM-0003864,LG-001083,Public Works Dept,Medium,19,6,14,40,1,0.23,8.2
ADM-0003865,LG-001083,Irrigation Department,Medium,47,15,14,39,4,0.27,9.7
ADM-0003866,LG-001084,Revenue Department,High,37,25,3,111,31,0.68,4.9
ADM-0003867,LG-001084,Land Records Cell,High,19,10,9,116,36,0.63,2.4
ADM-0003868,LG-001085,Revenue Department,Medium,20,23,9,31,5,0.15,9.5
ADM-0003869,LG-001085,Land Records Cell,Medium,46,27,11,31,4,0.32,9.2
ADM-0003870,LG-001086,Revenue Department,High,36,30,10,97,37,0.47,4.8
ADM-0003871,LG-001086,Land Records Cell,High,46,26,2,45,31,0.61,4.5
ADM-0003872,LG-001086,Environmental Cell,High,26,27,13,116,16,0.66,2.1
ADM-0003873,LG-001086,Public Works Dept,High,48,26,6,46,11,0.79,2.9
ADM-0003874,LG-001087,Revenue Department,High,17,30,14,112,16,0.46,2.2
ADM-0003875,LG-001087,Land Records Cell,High,22,12,14,78,35,0.85,3.3
ADM-0003876,LG-001087,Environmental Cell,High,18,27,10,115,18,0.73,4.4
ADM-0003877,LG-001087,Public Works Dept,High,50,27,11,55,23,0.47,2.9
ADM-0003878,LG-001088,Revenue Department,High,20,7,4,114,29,0.6,3.9
ADM-0003879,LG-001088,Land Records Cell,High,25,19,7,106,27,0.54,2.3
ADM-0003880,LG-001089,Revenue Department,Medium,48,19,15,30,2,0.09,6.8
ADM-0003881,LG-001089,Land Records Cell,Medium,45,6,7,32,10,0.3,8.3
ADM-0003882,LG-001089,Environmental Cell,Medium,15,16,8,25,9,0.28,6.5
ADM-0003883,LG-001089,Public Works Dept,Medium,16,30,3,20,8,0.35,9.7
ADM-0003884,LG-001089,Irrigation Department,Medium,15,16,7,29,3,0.29,8.1
ADM-0003885,LG-001090,Revenue Department,High,28,10,15,107,31,0.62,2.2
ADM-0003886,LG-001090,Land Records Cell,High,42,21,11,70,37,0.79,4.5
ADM-0003887,LG-001090,Environmental Cell,High,20,28,12,86,20,0.7,2.6
ADM-0003888,LG-001090,Public Works Dept,High,21,21,10,76,39,0.45,4.0
ADM-0003889,LG-001090,Irrigation Department,High,50,11,11,62,32,0.56,4.6
ADM-0003890,LG-001091,Revenue Department,Medium,10,5,6,28,4,0.29,6.6
ADM-0003891,LG-001091,Land Records Cell,Medium,26,6,5,35,5,0.14,7.9
ADM-0003892,LG-001091,Environmental Cell,Medium,47,8,6,14,5,0.11,8.6
ADM-0003893,LG-001091,Public Works Dept,Medium,44,7,6,11,10,0.26,7.8
ADM-0003894,LG-001091,Irrigation Department,Medium,40,6,11,29,0,0.06,8.8
ADM-0003895,LG-001092,Revenue Department,Medium,21,5,6,33,7,0.32,9.3
ADM-0003896,LG-001092,Land Records Cell,Medium,12,30,4,10,8,0.18,8.5
ADM-0003897,LG-001093,Revenue Department,High,15,22,7,107,11,0.46,3.4
ADM-0003898,LG-001093,Land Records Cell,High,11,29,3,89,34,0.79,5.0
ADM-0003899,LG-001093,Environmental Cell,High,29,30,6,108,30,0.44,2.4
ADM-0003900,LG-001094,Revenue Department,Medium,31,25,8,11,10,0.17,7.4
ADM-0003901,LG-001094,Land Records Cell,Medium,44,5,14,35,7,0.25,7.9
ADM-0003902,LG-001094,Environmental Cell,Medium,20,9,3,39,6,0.11,7.3
ADM-0003903,LG-001095,Revenue Department,High,45,28,10,77,23,0.59,3.3
ADM-0003904,LG-001095,Land Records Cell,High,18,23,3,112,16,0.61,3.7
ADM-0003905,LG-001096,Revenue Department,High,24,6,13,114,17,0.82,3.3
ADM-0003906,LG-001096,Land Records Cell,High,31,26,9,73,13,0.55,4.6
ADM-0003907,LG-001096,Environmental Cell,High,49,8,8,66,20,0.45,4.6
ADM-0003908,LG-001096,Public Works Dept,High,48,17,8,65,37,0.65,4.6
ADM-0003909,LG-001097,Revenue Department,High,47,22,6,93,26,0.83,3.9
ADM-0003910,LG-001097,Land Records Cell,High,35,11,15,107,24,0.61,3.7
ADM-0003911,LG-001097,Environmental Cell,High,36,22,8,72,16,0.76,4.8
ADM-0003912,LG-001097,Public Works Dept,High,30,8,10,82,14,0.61,3.4
ADM-0003913,LG-001098,Revenue Department,Medium,28,22,7,16,4,0.27,8.2
ADM-0003914,LG-001098,Land Records Cell,Medium,43,24,4,29,1,0.21,7.8
ADM-0003915,LG-001099,Revenue Department,High,46,19,13,117,10,0.44,2.2
ADM-0003916,LG-001099,Land Records Cell,High,50,24,9,63,33,0.76,4.8
ADM-0003917,LG-001099,Environmental Cell,High,44,17,10,104,35,0.75,4.0
ADM-0003918,LG-001100,Revenue Department,Medium,33,24,13,13,0,0.06,7.5
ADM-0003919,LG-001100,Land Records Cell,Medium,42,18,2,22,2,0.2,7.3
ADM-0003920,LG-001100,Environmental Cell,Medium,19,5,12,35,0,0.18,7.1
ADM-0003921,LG-001101,Revenue Department,High,30,29,6,120,34,0.75,4.7
ADM-0003922,LG-001101,Land Records Cell,High,45,6,11,54,33,0.53,2.1
ADM-0003923,LG-001101,Environmental Cell,High,41,28,8,47,25,0.68,4.0
ADM-0003924,LG-001101,Public Works Dept,High,48,29,3,84,17,0.41,2.3
ADM-0003925,LG-001102,Revenue Department,High,41,19,12,55,23,0.67,2.7
ADM-0003926,LG-001102,Land Records Cell,High,16,17,6,52,18,0.66,3.2
ADM-0003927,LG-001102,Environmental Cell,High,24,21,7,55,23,0.61,2.6
ADM-0003928,LG-001102,Public Works Dept,High,17,22,8,75,32,0.77,3.3
ADM-0003929,LG-001102,Irrigation Department,High,20,8,2,106,28,0.61,3.8
ADM-0003930,LG-001103,Revenue Department,Medium,40,7,4,33,6,0.28,7.0
ADM-0003931,LG-001103,Land Records Cell,Medium,46,13,9,40,3,0.06,7.0
ADM-0003932,LG-001103,Environmental Cell,Medium,42,7,4,10,0,0.26,8.0
ADM-0003933,LG-001103,Public Works Dept,Medium,47,25,6,30,5,0.15,9.3
ADM-0003934,LG-001104,Revenue Department,High,22,23,12,111,34,0.61,2.6
ADM-0003935,LG-001104,Land Records Cell,High,42,21,14,84,10,0.4,4.4
ADM-0003936,LG-001105,Revenue Department,Medium,46,5,4,10,1,0.11,6.9
ADM-0003937,LG-001105,Land Records Cell,Medium,23,30,5,38,10,0.21,8.7
ADM-0003938,LG-001106,Revenue Department,Medium,32,26,11,15,10,0.06,8.1
ADM-0003939,LG-001106,Land Records Cell,Medium,35,9,14,34,0,0.27,7.3
ADM-0003940,LG-001107,Revenue Department,High,49,23,5,94,12,0.56,4.5
ADM-0003941,LG-001107,Land Records Cell,High,32,16,7,114,32,0.44,2.9
ADM-0003942,LG-001107,Environmental Cell,High,21,6,15,95,38,0.78,2.3
ADM-0003943,LG-001107,Public Works Dept,High,11,22,4,53,16,0.69,3.9
ADM-0003944,LG-001108,Revenue Department,High,13,5,2,75,15,0.75,2.1
ADM-0003945,LG-001108,Land Records Cell,High,18,30,13,110,29,0.76,3.3
ADM-0003946,LG-001108,Environmental Cell,High,37,17,3,74,27,0.83,3.0
ADM-0003947,LG-001109,Revenue Department,Medium,49,23,8,10,8,0.08,7.1
ADM-0003948,LG-001109,Land Records Cell,Medium,48,16,9,20,8,0.12,7.5
ADM-0003949,LG-001109,Environmental Cell,Medium,20,30,14,22,0,0.16,8.4
ADM-0003950,LG-001110,Revenue Department,Medium,46,12,7,14,9,0.19,7.5
ADM-0003951,LG-001110,Land Records Cell,Medium,31,13,7,33,0,0.05,9.7
ADM-0003952,LG-001110,Environmental Cell,Medium,39,13,14,38,8,0.05,6.6
ADM-0003953,LG-001110,Public Works Dept,Medium,39,18,10,13,6,0.07,8.4
ADM-0003954,LG-001111,Revenue Department,High,48,24,7,71,23,0.67,2.8
ADM-0003955,LG-001111,Land Records Cell,High,15,23,8,117,28,0.79,2.4
ADM-0003956,LG-001111,Environmental Cell,High,40,11,5,118,38,0.4,4.5
ADM-0003957,LG-001112,Revenue Department,High,10,17,9,114,12,0.69,2.6
ADM-0003958,LG-001112,Land Records Cell,High,48,21,9,56,40,0.53,3.8
ADM-0003959,LG-001112,Environmental Cell,High,35,30,12,95,25,0.58,3.9
ADM-0003960,LG-001113,Revenue Department,High,18,27,13,49,27,0.41,3.1
ADM-0003961,LG-001113,Land Records Cell,High,26,23,11,50,27,0.84,2.3
ADM-0003962,LG-001114,Revenue Department,Medium,37,25,14,27,4,0.15,7.8
ADM-0003963,LG-001114,Land Records Cell,Medium,12,23,9,16,3,0.27,7.6
ADM-0003964,LG-001114,Environmental Cell,Medium,15,23,2,21,8,0.11,6.5
ADM-0003965,LG-001114,Public Works Dept,Medium,21,29,8,29,9,0.05,8.0
ADM-0003966,LG-001114,Irrigation Department,Medium,35,27,10,32,6,0.31,7.2
ADM-0003967,LG-001115,Revenue Department,Medium,20,21,7,23,0,0.18,7.5
ADM-0003968,LG-001115,Land Records Cell,Medium,44,5,5,11,4,0.28,8.6
ADM-0003969,LG-001115,Environmental Cell,Medium,31,7,7,25,0,0.09,8.9
ADM-0003970,LG-001115,Public Works Dept,Medium,17,28,15,19,6,0.12,7.3
ADM-0003971,LG-001115,Irrigation Department,Medium,28,17,6,34,9,0.12,8.7
ADM-0003972,LG-001116,Revenue Department,Medium,45,21,7,34,10,0.24,6.6
ADM-0003973,LG-001116,Land Records Cell,Medium,23,6,6,12,4,0.08,7.7
ADM-0003974,LG-001117,Revenue Department,Medium,50,10,5,12,1,0.27,7.1
ADM-0003975,LG-001117,Land Records Cell,Medium,12,6,11,14,6,0.11,7.6
ADM-0003976,LG-001117,Environmental Cell,Medium,11,15,9,35,10,0.19,7.0
ADM-0003977,LG-001118,Revenue Department,High,36,23,5,68,27,0.79,3.6
ADM-0003978,LG-001118,Land Records Cell,High,49,14,3,106,36,0.54,4.8
ADM-0003979,LG-001118,Environmental Cell,High,26,5,9,72,11,0.48,2.7
ADM-0003980,LG-001119,Revenue Department,Medium,33,15,2,26,3,0.08,7.2
ADM-0003981,LG-001119,Land Records Cell,Medium,35,25,4,27,0,0.13,7.4
ADM-0003982,LG-001119,Environmental Cell,Medium,33,16,3,23,1,0.12,9.3
ADM-0003983,LG-001119,Public Works Dept,Medium,23,10,11,12,5,0.17,8.1
ADM-0003984,LG-001119,Irrigation Department,Medium,39,24,6,12,7,0.16,9.3
ADM-0003985,LG-001120,Revenue Department,Medium,13,20,9,35,4,0.07,7.6
ADM-0003986,LG-001120,Land Records Cell,Medium,29,29,11,37,0,0.17,8.1
ADM-0003987,LG-001120,Environmental Cell,Medium,36,12,5,11,10,0.31,9.4
ADM-0003988,LG-001121,Revenue Department,Medium,10,11,12,31,9,0.06,6.5
ADM-0003989,LG-001121,Land Records Cell,Medium,40,29,13,30,8,0.29,7.2
ADM-0003990,LG-001121,Environmental Cell,Medium,28,11,11,24,3,0.16,7.1
ADM-0003991,LG-001121,Public Works Dept,Medium,48,10,15,14,2,0.3,6.6
ADM-0003992,LG-001121,Irrigation Department,Medium,32,9,8,32,6,0.16,8.6
ADM-0003993,LG-001122,Revenue Department,Medium,38,22,15,22,6,0.26,8.1
ADM-0003994,LG-001122,Land Records Cell,Medium,13,20,15,17,1,0.06,7.0
ADM-0003995,LG-001122,Environmental Cell,Medium,38,30,15,40,2,0.26,6.5
ADM-0003996,LG-001123,Revenue Department,Medium,14,28,3,23,10,0.32,8.8
ADM-0003997,LG-001123,Land Records Cell,Medium,25,29,13,25,8,0.26,6.7
ADM-0003998,LG-001123,Environmental Cell,Medium,14,21,8,22,5,0.2,8.0
ADM-0003999,LG-001123,Public Works Dept,Medium,50,21,8,18,6,0.2,7.1
ADM-0004000,LG-001123,Irrigation Department,Medium,36,8,3,30,6,0.34,9.3
ADM-0004001,LG-001124,Revenue Department,High,13,20,8,118,28,0.4,5.0
ADM-0004002,LG-001124,Land Records Cell,High,38,17,12,55,34,0.45,2.5
ADM-0004003,LG-001125,Revenue Department,Medium,11,12,5,32,7,0.11,8.4
ADM-0004004,LG-001125,Land Records Cell,Medium,13,19,13,30,5,0.17,8.1
ADM-0004005,LG-001125,Environmental Cell,Medium,48,15,6,35,0,0.09,7.6
ADM-0004006,LG-001125,Public Works Dept,Medium,47,9,5,17,5,0.08,8.3
ADM-0004007,LG-001125,Irrigation Department,Medium,21,19,2,38,0,0.24,9.5
ADM-0004008,LG-001126,Revenue Department,Medium,24,17,8,16,2,0.32,8.0
ADM-0004009,LG-001126,Land Records Cell,Medium,45,24,13,30,3,0.14,9.7
ADM-0004010,LG-001127,Revenue Department,Medium,44,22,8,19,5,0.22,8.6
ADM-0004011,LG-001127,Land Records Cell,Medium,33,24,5,25,5,0.06,7.6
ADM-0004012,LG-001127,Environmental Cell,Medium,13,8,9,38,7,0.29,6.9
ADM-0004013,LG-001127,Public Works Dept,Medium,48,22,15,26,5,0.28,7.8
ADM-0004014,LG-001128,Revenue Department,Medium,27,5,11,28,6,0.3,8.2
ADM-0004015,LG-001128,Land Records Cell,Medium,43,8,4,15,9,0.27,7.8
ADM-0004016,LG-001128,Environmental Cell,Medium,43,7,2,40,1,0.32,9.3
ADM-0004017,LG-001128,Public Works Dept,Medium,45,23,15,36,8,0.07,8.4
ADM-0004018,LG-001129,Revenue Department,Medium,31,17,15,16,6,0.16,7.1
ADM-0004019,LG-001129,Land Records Cell,Medium,36,28,12,26,6,0.14,7.5
ADM-0004020,LG-001129,Environmental Cell,Medium,39,14,15,11,4,0.13,8.2
ADM-0004021,LG-001129,Public Works Dept,Medium,48,7,3,38,3,0.09,7.4
ADM-0004022,LG-001129,Irrigation Department,Medium,37,12,12,19,7,0.05,6.5
ADM-0004023,LG-001130,Revenue Department,Medium,14,11,8,28,3,0.22,9.0
ADM-0004024,LG-001130,Land Records Cell,Medium,25,18,13,16,2,0.28,7.2
ADM-0004025,LG-001130,Environmental Cell,Medium,31,20,15,15,1,0.11,7.4
ADM-0004026,LG-001130,Public Works Dept,Medium,39,8,13,18,4,0.34,8.6
ADM-0004027,LG-001131,Revenue Department,Medium,33,12,12,18,5,0.09,8.6
ADM-0004028,LG-001131,Land Records Cell,Medium,12,5,6,35,0,0.27,7.0
ADM-0004029,LG-001131,Environmental Cell,Medium,24,12,13,35,2,0.07,8.6
ADM-0004030,LG-001131,Public Works Dept,Medium,48,9,13,27,10,0.32,8.4
ADM-0004031,LG-001131,Irrigation Department,Medium,19,23,13,10,7,0.13,9.4
ADM-0004032,LG-001132,Revenue Department,High,22,17,2,63,28,0.41,3.7
ADM-0004033,LG-001132,Land Records Cell,High,22,6,8,71,10,0.73,4.7
ADM-0004034,LG-001132,Environmental Cell,High,43,6,2,68,38,0.4,5.0
ADM-0004035,LG-001132,Public Works Dept,High,22,24,7,109,25,0.52,3.5
ADM-0004036,LG-001132,Irrigation Department,High,37,20,3,105,10,0.67,2.6
ADM-0004037,LG-001133,Revenue Department,Medium,38,10,5,36,3,0.23,9.3
ADM-0004038,LG-001133,Land Records Cell,Medium,38,11,12,39,2,0.12,6.9
ADM-0004039,LG-001133,Environmental Cell,Medium,30,16,12,24,7,0.1,9.2
ADM-0004040,LG-001134,Revenue Department,Medium,29,6,13,19,9,0.26,8.0
ADM-0004041,LG-001134,Land Records Cell,Medium,26,14,4,15,5,0.12,9.3
ADM-0004042,LG-001134,Environmental Cell,Medium,36,30,13,13,9,0.15,9.6
ADM-0004043,LG-001134,Public Works Dept,Medium,32,25,14,16,4,0.34,9.6
ADM-0004044,LG-001135,Revenue Department,Medium,23,16,8,33,1,0.32,7.3
ADM-0004045,LG-001135,Land Records Cell,Medium,38,18,15,18,3,0.15,9.0
ADM-0004046,LG-001135,Environmental Cell,Medium,49,25,13,23,8,0.07,7.3
ADM-0004047,LG-001135,Public Works Dept,Medium,38,20,8,16,2,0.13,7.7
ADM-0004048,LG-001136,Revenue Department,Medium,26,23,9,11,10,0.34,7.9
ADM-0004049,LG-001136,Land Records Cell,Medium,48,21,8,10,6,0.34,6.9
ADM-0004050,LG-001136,Environmental Cell,Medium,21,24,5,29,0,0.18,7.1
ADM-0004051,LG-001136,Public Works Dept,Medium,11,26,13,20,3,0.28,8.3
ADM-0004052,LG-001137,Revenue Department,High,44,17,7,81,20,0.85,4.3
ADM-0004053,LG-001137,Land Records Cell,High,28,12,2,57,35,0.72,3.0
ADM-0004054,LG-001138,Revenue Department,High,26,20,10,102,21,0.8,3.8
ADM-0004055,LG-001138,Land Records Cell,High,11,28,4,50,16,0.81,4.4
ADM-0004056,LG-001138,Environmental Cell,High,12,18,15,114,28,0.79,3.6
ADM-0004057,LG-001138,Public Works Dept,High,27,29,6,106,30,0.74,2.3
ADM-0004058,LG-001138,Irrigation Department,High,38,16,11,52,31,0.68,2.8
ADM-0004059,LG-001139,Revenue Department,Medium,15,12,15,23,5,0.22,9.0
ADM-0004060,LG-001139,Land Records Cell,Medium,35,19,3,18,0,0.11,7.6
ADM-0004061,LG-001140,Revenue Department,Medium,43,17,6,34,7,0.23,9.5
ADM-0004062,LG-001140,Land Records Cell,Medium,50,22,12,26,7,0.11,8.7
