dispute_id,project_id,case_type,filing_date,resolution_date,case_status,pending_days,court_level,case_severity
LEG-0003514,LG-001103,Encroachment,2022-08-15,2023-01-31,Resolved,0,District Court,Low
LEG-0003515,LG-001103,Environmental Challenge,2021-12-19,2022-06-01,Resolved,0,High Court,Medium
LEG-0003516,LG-001103,Title Dispute,2022-12-14,2023-09-17,Resolved,0,Revenue Tribunal,High
LEG-0003517,LG-001104,Compensation Amount Dispute,2023-04-22,,Under Hearing,1165,High Court,Critical
LEG-0003518,LG-001104,R&R Dispute,2023-01-03,,Pending,1274,Revenue Tribunal,Critical
LEG-0003519,LG-001104,Title Dispute,2023-06-06,,Under Hearing,1120,District Court,Critical
LEG-0003520,LG-001104,R&R Dispute,2023-02-12,,Pending,1234,District Court,Critical
LEG-0003521,LG-001104,Encroachment,2023-11-19,,Under Hearing,954,District Court,Critical
LEG-0003522,LG-001104,Encroachment,2023-02-17,,Under Hearing,1229,Revenue Tribunal,Critical
LEG-0003523,LG-001104,Encroachment,2023-06-02,,Stay Order Issued,1124,District Court,Critical
LEG-0003524,LG-001104,R&R Dispute,2023-03-26,,Stay Order Issued,1192,High Court,Critical
LEG-0003525,LG-001104,Title Dispute,2023-08-04,,Stay Order Issued,1061,Revenue Tribunal,Critical
LEG-0003526,LG-001104,Encroachment,2023-07-01,,Stay Order Issued,1095,Revenue Tribunal,Critical
LEG-0003527,LG-001105,Encroachment,2024-08-23,2024-11-19,Resolved,0,High Court,High
LEG-0003528,LG-001105,Compensation Amount Dispute,2025-03-01,2025-08-20,Resolved,0,Revenue Tribunal,Low
LEG-0003529,LG-001105,Compensation Amount Dispute,2024-05-19,,Pending,772,District Court,Medium
LEG-0003530,LG-001106,Environmental Challenge,2024-04-18,2025-01-30,Resolved,0,High Court,High
LEG-0003531,LG-001107,Environmental Challenge,2022-09-05,,Stay Order Issued,1394,Revenue Tribunal,Critical
LEG-0003532,LG-001107,Title Dispute,2022-10-12,,Under Hearing,1357,High Court,Critical
LEG-0003533,LG-001107,Environmental Challenge,2022-08-02,,Pending,1428,District Court,Critical
LEG-0003534,LG-001107,Environmental Challenge,2022-09-28,,Under Hearing,1371,District Court,Critical
LEG-0003535,LG-001107,Title Dispute,2022-07-25,,Stay Order Issued,1436,Revenue Tribunal,Critical
LEG-0003536,LG-001107,Compensation Amount Dispute,2022-05-20,,Under Hearing,1502,Revenue Tribunal,Critical
LEG-0003537,LG-001107,Encroachment,2022-08-31,,Stay Order Issued,1399,District Court,Critical
LEG-0003538,LG-001108,Encroachment,2023-01-27,,Pending,1250,Revenue Tribunal,Critical
LEG-0003539,LG-001108,Environmental Challenge,2023-03-06,,Pending,1212,Revenue Tribunal,Critical
LEG-0003540,LG-001108,Encroachment,2022-06-22,,Pending,1469,District Court,Critical
LEG-0003541,LG-001108,Encroachment,2022-11-01,,Pending,1337,High Court,Critical
LEG-0003542,LG-001108,Title Dispute,2022-07-28,,Pending,1433,District Court,Critical
LEG-0003543,LG-001108,Title Dispute,2022-06-18,,Under Hearing,1473,High Court,Critical
LEG-0003544,LG-001110,Compensation Amount Dispute,2023-12-07,2024-05-01,Resolved,0,Revenue Tribunal,Low
LEG-0003545,LG-001110,Compensation Amount Dispute,2023-06-22,,Under Hearing,1104,District Court,Medium
LEG-0003546,LG-001111,Encroachment,2024-07-30,2024-12-30,Resolved,0,High Court,Critical
LEG-0003547,LG-001111,R&R Dispute,2025-02-01,2025-08-16,Resolved,0,Revenue Tribunal,Critical
LEG-0003548,LG-001111,R&R Dispute,2025-05-04,,Under Hearing,422,District Court,Critical
LEG-0003549,LG-001111,Compensation Amount Dispute,2025-03-05,,Stay Order Issued,482,High Court,Critical
LEG-0003550,LG-001111,Encroachment,2025-05-11,,Stay Order Issued,415,Revenue Tribunal,Critical
LEG-0003551,LG-001111,Compensation Amount Dispute,2025-01-08,,Pending,538,High Court,Critical
LEG-0003552,LG-001112,Title Dispute,2020-07-05,,Stay Order Issued,2186,High Court,High
LEG-0003553,LG-001112,Environmental Challenge,2020-11-10,,Under Hearing,2058,Revenue Tribunal,Medium
LEG-0003554,LG-001112,Environmental Challenge,2020-11-13,,Stay Order Issued,2055,Revenue Tribunal,Medium
LEG-0003555,LG-001112,Encroachment,2020-09-24,2021-03-28,Resolved,0,Revenue Tribunal,Low
LEG-0003556,LG-001112,Title Dispute,2020-09-24,,Stay Order Issued,2105,District Court,High
LEG-0003557,LG-001113,Environmental Challenge,2022-03-02,,Pending,1581,High Court,High
LEG-0003558,LG-001113,Encroachment,2022-05-31,,Stay Order Issued,1491,District Court,Low
LEG-0003559,LG-001113,R&R Dispute,2021-11-09,,Pending,1694,District Court,High
LEG-0003560,LG-001115,Encroachment,2024-07-05,2024-09-30,Resolved,0,District Court,Low
LEG-0003561,LG-001115,Title Dispute,2024-07-23,,Pending,707,District Court,Medium
LEG-0003562,LG-001118,Environmental Challenge,2019-02-01,,Pending,2706,High Court,High
LEG-0003563,LG-001118,Title Dispute,2019-02-03,2019-11-03,Resolved,0,District Court,Low
LEG-0003564,LG-001118,Title Dispute,2019-05-01,,Under Hearing,2617,Revenue Tribunal,High
LEG-0003565,LG-001119,Title Dispute,2025-07-31,2025-11-10,Resolved,0,Revenue Tribunal,Low
LEG-0003566,LG-001119,Title Dispute,2025-07-09,,Under Hearing,356,District Court,Medium
LEG-0003567,LG-001119,Encroachment,2025-10-09,2026-01-12,Resolved,0,Revenue Tribunal,High
LEG-0003568,LG-001120,Title Dispute,2023-12-28,,Pending,915,High Court,High
LEG-0003569,LG-001121,R&R Dispute,2018-11-19,2019-04-27,Resolved,0,High Court,Medium
LEG-0003570,LG-001123,Compensation Amount Dispute,2018-07-27,2019-02-06,Resolved,0,Revenue Tribunal,Medium
LEG-0003571,LG-001124,Environmental Challenge,2023-11-11,,Under Hearing,962,High Court,Medium
LEG-0003572,LG-001124,R&R Dispute,2023-04-25,,Pending,1162,Revenue Tribunal,Low
LEG-0003573,LG-001124,Encroachment,2023-07-21,,Under Hearing,1075,Revenue Tribunal,High
LEG-0003574,LG-001126,Encroachment,2020-05-04,,Pending,2248,High Court,Low
LEG-0003575,LG-001127,R&R Dispute,2023-08-25,2024-01-24,Resolved,0,High Court,Medium
LEG-0003576,LG-001127,Title Dispute,2024-06-11,,Under Hearing,749,Revenue Tribunal,High
LEG-0003577,LG-001127,R&R Dispute,2024-04-25,2024-09-06,Resolved,0,High Court,High
LEG-0003578,LG-001128,Environmental Challenge,2022-04-21,,Under Hearing,1531,High Court,High
LEG-0003579,LG-001129,R&R Dispute,2018-07-03,2019-03-01,Resolved,0,Revenue Tribunal,High
LEG-0003580,LG-001129,Title Dispute,2018-04-02,2018-07-04,Resolved,0,District Court,High
LEG-0003581,LG-001129,Environmental Challenge,2018-11-03,2019-08-18,Resolved,0,District Court,Medium
LEG-0003582,LG-001130,Title Dispute,2024-04-25,2025-02-01,Resolved,0,Revenue Tribunal,Medium
LEG-0003583,LG-001131,Environmental Challenge,2021-08-08,2022-05-15,Resolved,0,District Court,Low
LEG-0003584,LG-001132,Encroachment,2023-02-26,,Pending,1220,District Court,Critical
LEG-0003585,LG-001132,Encroachment,2022-11-29,,Pending,1309,Revenue Tribunal,Critical
LEG-0003586,LG-001132,Encroachment,2023-08-16,2024-05-30,Resolved,0,High Court,Critical
LEG-0003587,LG-001132,Title Dispute,2023-02-07,,Under Hearing,1239,Revenue Tribunal,Critical
LEG-0003588,LG-001132,Encroachment,2023-06-11,,Pending,1115,High Court,Critical
LEG-0003589,LG-001132,R&R Dispute,2023-07-21,2023-09-22,Resolved,0,Revenue Tribunal,Critical
LEG-0003590,LG-001132,R&R Dispute,2023-01-22,2023-04-18,Resolved,0,High Court,Critical
LEG-0003591,LG-001132,Encroachment,2023-02-18,2023-07-27,Resolved,0,High Court,Critical
LEG-0003592,LG-001134,R&R Dispute,2021-01-14,2021-09-19,Resolved,0,District Court,Low
LEG-0003593,LG-001134,Title Dispute,2020-02-27,2020-12-20,Resolved,0,High Court,High
LEG-0003594,LG-001134,Compensation Amount Dispute,2020-06-16,,Pending,2205,Revenue Tribunal,Low
LEG-0003595,LG-001135,Compensation Amount Dispute,2018-07-18,2019-01-21,Resolved,0,Revenue Tribunal,High
LEG-0003596,LG-001136,Encroachment,2024-06-27,2024-09-11,Resolved,0,High Court,Low
LEG-0003597,LG-001136,Title Dispute,2024-07-26,2024-10-23,Resolved,0,Revenue Tribunal,Low
LEG-0003598,LG-001136,Encroachment,2025-04-03,2025-06-13,Resolved,0,High Court,High
LEG-0003599,LG-001137,Compensation Amount Dispute,2025-01-21,,Pending,525,Revenue Tribunal,Critical
LEG-0003600,LG-001137,Environmental Challenge,2024-03-28,,Stay Order Issued,824,District Court,Critical
LEG-0003601,LG-001137,Encroachment,2024-06-30,,Under Hearing,730,District Court,Critical
LEG-0003602,LG-001137,Compensation Amount Dispute,2024-11-29,2025-02-01,Resolved,0,High Court,Critical
LEG-0003603,LG-001137,R&R Dispute,2024-04-30,,Stay Order Issued,791,High Court,Critical
LEG-0003604,LG-001137,Title Dispute,2024-10-18,,Pending,620,Revenue Tribunal,Critical
LEG-0003605,LG-001137,Environmental Challenge,2024-09-16,,Stay Order Issued,652,Revenue Tribunal,Critical
LEG-0003606,LG-001138,Encroachment,2024-07-25,2024-12-18,Resolved,0,Revenue Tribunal,High
LEG-0003607,LG-001138,R&R Dispute,2024-02-24,,Stay Order Issued,857,District Court,High
LEG-0003608,LG-001138,R&R Dispute,2023-12-22,,Pending,921,Revenue Tribunal,Low
LEG-0003609,LG-001138,Encroachment,2023-12-15,,Stay Order Issued,928,Revenue Tribunal,Low
LEG-0003610,LG-001138,Encroachment,2024-08-26,,Stay Order Issued,673,Revenue Tribunal,Low
LEG-0003611,LG-001139,Environmental Challenge,2020-06-12,2020-09-30,Resolved,0,Revenue Tribunal,Low
LEG-0003612,LG-001140,Encroachment,2020-01-13,2020-10-24,Resolved,0,Revenue Tribunal,High
LEG-0003613,LG-001140,Environmental Challenge,2019-10-28,,Under Hearing,2437,District Court,Medium
LEG-0003614,LG-001140,R&R Dispute,2019-12-26,2020-10-09,Resolved,0,Revenue Tribunal,Low
LEG-0003615,LG-001141,R&R Dispute,2021-08-15,,Stay Order Issued,1780,District Court,Critical
LEG-0003616,LG-001141,Environmental Challenge,2021-07-30,,Stay Order Issued,1796,High Court,Critical
LEG-0003617,LG-001141,Environmental Challenge,2021-03-23,,Under Hearing,1925,Revenue Tribunal,Critical
LEG-0003618,LG-001141,Title Dispute,2021-04-23,,Under Hearing,1894,District Court,Critical
LEG-0003619,LG-001141,Environmental Challenge,2021-04-10,,Pending,1907,Revenue Tribunal,Critical
LEG-0003620,LG-001141,Encroachment,2021-02-26,,Pending,1950,High Court,Critical
LEG-0003621,LG-001142,Compensation Amount Dispute,2020-12-17,,Stay Order Issued,2021,High Court,Medium
LEG-0003622,LG-001142,Title Dispute,2020-12-27,2021-10-22,Resolved,0,High Court,Medium
LEG-0003623,LG-001142,Compensation Amount Dispute,2020-11-24,,Stay Order Issued,2044,Revenue Tribunal,High
LEG-0003624,LG-001142,Encroachment,2021-03-21,,Under Hearing,1927,Revenue Tribunal,Low
LEG-0003625,LG-001144,Environmental Challenge,2023-05-04,2023-10-14,Resolved,0,Revenue Tribunal,Low
LEG-0003626,LG-001145,Environmental Challenge,2019-08-03,,Pending,2523,Revenue Tribunal,High
LEG-0003627,LG-001146,R&R Dispute,2025-05-10,,Pending,416,High Court,Medium
LEG-0003628,LG-001146,R&R Dispute,2025-05-21,,Under Hearing,405,District Court,Medium
LEG-0003629,LG-001146,Compensation Amount Dispute,2025-01-23,,Pending,523,District Court,Low
LEG-0003630,LG-001146,Compensation Amount Dispute,2025-12-04,,Stay Order Issued,208,District Court,Low
LEG-0003631,LG-001148,Title Dispute,2024-05-29,,Stay Order Issued,762,District Court,Critical
LEG-0003632,LG-001148,R&R Dispute,2023-10-29,,Pending,975,Revenue Tribunal,Critical
LEG-0003633,LG-001148,Compensation Amount Dispute,2023-09-24,,Pending,1010,Revenue Tribunal,Critical
LEG-0003634,LG-001148,R&R Dispute,2023-08-29,,Under Hearing,1036,High Court,Critical
LEG-0003635,LG-001148,Compensation Amount Dispute,2023-12-04,,Stay Order Issued,939,Revenue Tribunal,Critical
LEG-0003636,LG-001148,R&R Dispute,2024-04-16,,Pending,805,High Court,Critical
LEG-0003637,LG-001148,Encroachment,2023-07-23,,Stay Order Issued,1073,Revenue Tribunal,Critical
LEG-0003638,LG-001148,Encroachment,2024-03-14,,Under Hearing,838,Revenue Tribunal,Critical
LEG-0003639,LG-001149,Environmental Challenge,2022-04-17,,Pending,1535,Revenue Tribunal,Medium
LEG-0003640,LG-001149,Title Dispute,2022-06-28,2022-10-04,Resolved,0,District Court,Low
LEG-0003641,LG-001150,R&R Dispute,2021-09-04,,Stay Order Issued,1760,Revenue Tribunal,Low
LEG-0003642,LG-001150,Encroachment,2021-11-05,2022-07-25,Resolved,0,Revenue Tribunal,High
LEG-0003643,LG-001150,Compensation Amount Dispute,2021-01-11,2021-05-15,Resolved,0,District Court,Medium
LEG-0003644,LG-001151,Compensation Amount Dispute,2020-05-09,,Pending,2243,Revenue Tribunal,High
LEG-0003645,LG-001152,R&R Dispute,2023-04-08,,Stay Order Issued,1179,High Court,Critical
LEG-0003646,LG-001152,Encroachment,2022-10-18,,Under Hearing,1351,High Court,Critical
LEG-0003647,LG-001152,Title Dispute,2023-07-22,,Stay Order Issued,1074,High Court,Critical
LEG-0003648,LG-001152,Compensation Amount Dispute,2022-12-27,2023-10-04,Resolved,0,District Court,Critical
LEG-0003649,LG-001152,Environmental Challenge,2022-12-22,,Under Hearing,1286,District Court,Critical
LEG-0003650,LG-001152,Title Dispute,2023-01-17,,Stay Order Issued,1260,High Court,Critical
LEG-0003651,LG-001152,Environmental Challenge,2023-05-07,,Under Hearing,1150,Revenue Tribunal,Critical
LEG-0003652,LG-001152,Title Dispute,2023-04-03,,Stay Order Issued,1184,High Court,Critical
LEG-0003653,LG-001152,Title Dispute,2022-10-19,2023-02-03,Resolved,0,High Court,Critical
LEG-0003654,LG-001153,R&R Dispute,2024-02-27,,Pending,854,District Court,Low
LEG-0003655,LG-001153,Compensation Amount Dispute,2024-03-01,,Stay Order Issued,851,High Court,Medium
LEG-0003656,LG-001153,Encroachment,2023-10-13,,Pending,991,Revenue Tribunal,High
LEG-0003657,LG-001153,Encroachment,2024-01-05,,Stay Order Issued,907,High Court,High
LEG-0003658,LG-001154,R&R Dispute,2024-06-16,2025-01-24,Resolved,0,Revenue Tribunal,Critical
LEG-0003659,LG-001154,R&R Dispute,2024-09-04,,Stay Order Issued,664,District Court,Critical
LEG-0003660,LG-001154,Encroachment,2024-08-05,,Pending,694,Revenue Tribunal,Critical
LEG-0003661,LG-001154,Title Dispute,2025-03-02,,Under Hearing,485,District Court,Critical
LEG-0003662,LG-001154,Environmental Challenge,2025-02-03,2025-08-20,Resolved,0,Revenue Tribunal,Critical
LEG-0003663,LG-001154,Environmental Challenge,2024-09-01,2025-03-27,Resolved,0,Revenue Tribunal,Critical
LEG-0003664,LG-001154,Environmental Challenge,2025-01-26,,Under Hearing,520,District Court,Critical
LEG-0003665,LG-001154,Encroachment,2025-04-20,,Pending,436,High Court,Critical
LEG-0003666,LG-001154,Environmental Challenge,2025-04-05,2025-06-14,Resolved,0,District Court,Critical
LEG-0003667,LG-001156,Compensation Amount Dispute,2020-02-22,2020-06-21,Resolved,0,District Court,High
LEG-0003668,LG-001157,R&R Dispute,2025-11-10,2026-08-09,Resolved,0,District Court,Low
LEG-0003669,LG-001159,Environmental Challenge,2022-12-22,,Under Hearing,1286,High Court,Low
LEG-0003670,LG-001159,Compensation Amount Dispute,2022-07-09,,Stay Order Issued,1452,Revenue Tribunal,Low
LEG-0003671,LG-001159,Title Dispute,2023-03-03,2023-08-06,Resolved,0,District Court,Low
LEG-0003672,LG-001159,Encroachment,2022-07-29,,Stay Order Issued,1432,Revenue Tribunal,High
LEG-0003673,LG-001159,Encroachment,2022-09-07,2023-04-18,Resolved,0,Revenue Tribunal,Low
LEG-0003674,LG-001159,Environmental Challenge,2023-01-12,,Stay Order Issued,1265,High Court,Medium
LEG-0003675,LG-001160,Encroachment,2023-03-13,,Under Hearing,1205,District Court,Critical
LEG-0003676,LG-001160,Title Dispute,2022-10-06,2023-02-15,Resolved,0,High Court,Critical
LEG-0003677,LG-001160,R&R Dispute,2022-10-24,,Under Hearing,1345,Revenue Tribunal,Critical
LEG-0003678,LG-001160,Environmental Challenge,2022-11-11,,Under Hearing,1327,Revenue Tribunal,Critical
LEG-0003679,LG-001160,Encroachment,2022-06-04,2022-10-07,Resolved,0,High Court,Critical
LEG-0003680,LG-001160,R&R Dispute,2022-09-13,,Under Hearing,1386,District Court,Critical
LEG-0003681,LG-001160,Compensation Amount Dispute,2022-05-01,2023-01-06,Resolved,0,Revenue Tribunal,Critical
LEG-0003682,LG-001160,R&R Dispute,2023-04-12,2023-12-23,Resolved,0,High Court,Critical
LEG-0003683,LG-001160,R&R Dispute,2022-10-05,,Stay Order Issued,1364,High Court,Critical
LEG-0003684,LG-001160,Title Dispute,2023-01-25,,Pending,1252,District Court,Critical
LEG-0003685,LG-001161,Title Dispute,2020-05-25,2020-11-20,Resolved,0,District Court,Critical
LEG-0003686,LG-001161,Environmental Challenge,2020-06-08,,Pending,2213,Revenue Tribunal,Critical
LEG-0003687,LG-001161,Compensation Amount Dispute,2020-07-19,,Pending,2172,Revenue Tribunal,Critical
LEG-0003688,LG-001161,Compensation Amount Dispute,2019-12-15,,Pending,2389,High Court,Critical
LEG-0003689,LG-001161,Compensation Amount Dispute,2020-03-23,,Under Hearing,2290,District Court,Critical
LEG-0003690,LG-001161,Title Dispute,2019-08-28,,Stay Order Issued,2498,High Court,Critical
LEG-0003691,LG-001161,Title Dispute,2020-06-24,,Stay Order Issued,2197,Revenue Tribunal,Critical
LEG-0003692,LG-001161,Title Dispute,2020-05-12,,Stay Order Issued,2240,High Court,Critical
LEG-0003693,LG-001161,Compensation Amount Dispute,2020-04-17,2020-09-06,Resolved,0,High Court,Critical
LEG-0003694,LG-001161,Title Dispute,2019-09-07,,Under Hearing,2488,Revenue Tribunal,Critical
LEG-0003695,LG-001163,Environmental Challenge,2023-11-09,,Pending,964,Revenue Tribunal,Critical
LEG-0003696,LG-001163,Compensation Amount Dispute,2023-11-14,2024-04-24,Resolved,0,District Court,Critical
LEG-0003697,LG-001163,Title Dispute,2023-03-09,,Under Hearing,1209,High Court,Critical
LEG-0003698,LG-001163,Environmental Challenge,2023-09-23,,Stay Order Issued,1011,Revenue Tribunal,Critical
LEG-0003699,LG-001163,Encroachment,2023-02-18,2023-05-17,Resolved,0,High Court,Critical
LEG-0003700,LG-001163,Compensation Amount Dispute,2023-12-07,2024-08-07,Resolved,0,Revenue Tribunal,Critical
LEG-0003701,LG-001163,Compensation Amount Dispute,2023-03-18,2023-05-31,Resolved,0,District Court,Critical
LEG-0003702,LG-001166,Encroachment,2020-07-12,,Stay Order Issued,2179,District Court,Critical
LEG-0003703,LG-001166,Encroachment,2020-05-16,2021-02-15,Resolved,0,District Court,Critical
LEG-0003704,LG-001166,Encroachment,2020-11-08,2021-04-18,Resolved,0,District Court,Critical
LEG-0003705,LG-001166,Environmental Challenge,2020-03-22,2020-08-09,Resolved,0,District Court,Critical
LEG-0003706,LG-001166,Encroachment,2020-12-11,2021-06-24,Resolved,0,High Court,Critical
LEG-0003707,LG-001166,R&R Dispute,2020-03-04,2020-11-12,Resolved,0,Revenue Tribunal,Critical
LEG-0003708,LG-001166,Encroachment,2020-07-31,,Under Hearing,2160,District Court,Critical
LEG-0003709,LG-001166,Compensation Amount Dispute,2020-05-14,,Pending,2238,High Court,Critical
LEG-0003710,LG-001167,Encroachment,2023-12-28,2024-09-01,Resolved,0,Revenue Tribunal,Medium
LEG-0003711,LG-001167,Compensation Amount Dispute,2023-12-20,2024-02-23,Resolved,0,Revenue Tribunal,Low
LEG-0003712,LG-001167,Title Dispute,2023-04-19,,Under Hearing,1168,High Court,Low
LEG-0003713,LG-001167,Encroachment,2024-02-05,2024-10-27,Resolved,0,District Court,Medium
LEG-0003714,LG-001167,Title Dispute,2023-06-13,2023-09-15,Resolved,0,Revenue Tribunal,Medium
LEG-0003715,LG-001168,Title Dispute,2025-06-05,,Under Hearing,390,High Court,Low
LEG-0003716,LG-001168,Encroachment,2025-06-08,,Pending,387,High Court,Medium
LEG-0003717,LG-001169,Environmental Challenge,2023-03-26,,Stay Order Issued,1192,High Court,Medium
LEG-0003718,LG-001169,Environmental Challenge,2022-07-08,,Under Hearing,1453,High Court,Low
LEG-0003719,LG-001169,Compensation Amount Dispute,2023-03-11,,Stay Order Issued,1207,Revenue Tribunal,High
LEG-0003720,LG-001169,Title Dispute,2022-06-14,,Under Hearing,1477,High Court,High
LEG-0003721,LG-001169,Encroachment,2023-06-11,,Stay Order Issued,1115,Revenue Tribunal,Low
LEG-0003722,LG-001169,Environmental Challenge,2022-11-01,,Under Hearing,1337,District Court,Low
LEG-0003723,LG-001170,Encroachment,2021-02-21,,Stay Order Issued,1955,Revenue Tribunal,High
LEG-0003724,LG-001171,R&R Dispute,2024-12-06,2025-03-03,Resolved,0,District Court,High
LEG-0003725,LG-001172,Environmental Challenge,2019-12-14,2020-08-06,Resolved,0,Revenue Tribunal,High
