doc_id,project_id,document_type,submitted_flag,verified_flag,issue_flag,submission_date,verification_date,doc_status
DOC-0010706,LG-001058,Ownership Proof,1,1,0,2018-11-01,2018-11-23,Verified
DOC-0010707,LG-001058,Identity Document,1,1,0,2018-10-22,2018-11-14,Verified
DOC-0010708,LG-001058,Ownership Proof,0,0,0,,,Pending
DOC-0010709,LG-001058,Survey Record,1,1,1,2018-11-17,2018-12-03,Verified
DOC-0010710,LG-001058,Survey Record,1,0,1,2018-11-26,,Submitted
DOC-0010711,LG-001058,Land Record,1,1,1,2018-10-30,2018-11-27,Verified
DOC-0010712,LG-001058,Land Record,1,0,1,2018-11-06,,Submitted
DOC-0010713,LG-001058,Survey Record,1,0,0,2018-10-30,,Submitted
DOC-0010714,LG-001058,Ownership Proof,1,1,1,2018-11-12,2018-12-16,Verified
DOC-0010715,LG-001058,Land Record,1,1,0,2018-11-27,2019-01-02,Verified
DOC-0010716,LG-001059,Identity Document,1,0,0,2022-03-12,,Submitted
DOC-0010717,LG-001059,Land Record,1,1,0,2022-03-18,2022-04-14,Verified
DOC-0010718,LG-001059,Ownership Proof,1,1,0,2022-03-15,2022-04-13,Verified
DOC-0010719,LG-001059,Survey Record,1,1,1,2022-03-29,2022-05-02,Verified
DOC-0010720,LG-001059,Land Record,0,0,1,,,Pending
DOC-0010721,LG-001059,Land Record,1,1,0,2022-03-07,2022-03-23,Verified
DOC-0010722,LG-001060,Compensation Document,1,1,0,2018-06-09,2018-07-09,Verified
DOC-0010723,LG-001060,Survey Record,1,1,0,2018-06-30,2018-08-03,Verified
DOC-0010724,LG-001060,Land Record,1,1,0,2018-07-12,2018-08-09,Verified
DOC-0010725,LG-001060,Compensation Document,1,0,0,2018-06-04,,Submitted
DOC-0010726,LG-001060,Compensation Document,1,1,0,2018-07-09,2018-07-26,Verified
DOC-0010727,LG-001060,Land Record,1,0,0,2018-06-07,,Submitted
DOC-0010728,LG-001061,Ownership Proof,1,1,0,2023-02-27,2023-03-18,Verified
DOC-0010729,LG-001061,Survey Record,1,0,0,2023-03-12,,Submitted
DOC-0010730,LG-001061,Land Record,1,1,0,2023-03-01,2023-04-05,Verified
DOC-0010731,LG-001061,Survey Record,1,1,1,2023-01-27,2023-02-24,Verified
DOC-0010732,LG-001061,Survey Record,1,1,0,2023-02-07,2023-03-16,Verified
DOC-0010733,LG-001061,Compensation Document,1,0,0,2023-01-31,,Submitted
DOC-0010734,LG-001061,Ownership Proof,0,0,0,,,Pending
DOC-0010735,LG-001061,Compensation Document,1,1,0,2023-01-23,2023-03-04,Verified
DOC-0010736,LG-001061,Ownership Proof,1,1,0,2023-02-25,2023-03-13,Verified
DOC-0010737,LG-001061,Compensation Document,1,1,0,2023-01-24,2023-02-12,Verified
DOC-0010738,LG-001061,Ownership Proof,1,1,0,2023-03-12,2023-04-04,Verified
DOC-0010739,LG-001062,Identity Document,1,1,1,2024-06-12,2024-07-20,Verified
DOC-0010740,LG-001062,Compensation Document,1,1,0,2024-06-04,2024-06-14,Verified
DOC-0010741,LG-001062,Ownership Proof,1,0,0,2024-06-15,,Submitted
DOC-0010742,LG-001062,Identity Document,1,0,0,2024-05-16,,Submitted
DOC-0010743,LG-001062,Ownership Proof,1,1,0,2024-06-11,2024-07-16,Verified
DOC-0010744,LG-001063,Land Record,1,1,0,2021-08-31,2021-09-19,Verified
DOC-0010745,LG-001063,Identity Document,1,0,0,2021-08-31,,Submitted
DOC-0010746,LG-001063,Survey Record,1,1,0,2021-08-24,2021-09-27,Verified
DOC-0010747,LG-001063,Survey Record,1,1,0,2021-08-17,2021-09-18,Verified
DOC-0010748,LG-001063,Identity Document,1,1,0,2021-08-23,2021-09-09,Verified
DOC-0010749,LG-001063,Compensation Document,1,1,0,2021-08-27,2021-09-09,Verified
DOC-0010750,LG-001063,Compensation Document,1,1,0,2021-07-31,2021-08-18,Verified
DOC-0010751,LG-001063,Compensation Document,1,1,1,2021-08-24,2021-09-15,Verified
DOC-0010752,LG-001063,Ownership Proof,1,0,0,2021-07-17,,Submitted
DOC-0010753,LG-001063,Compensation Document,1,1,0,2021-07-12,2021-08-09,Verified
DOC-0010754,LG-001064,Survey Record,1,1,0,2022-10-27,2022-12-06,Verified
DOC-0010755,LG-001064,Ownership Proof,0,0,0,,,Pending
DOC-0010756,LG-001064,Ownership Proof,1,1,0,2022-10-26,2022-11-10,Verified
DOC-0010757,LG-001064,Compensation Document,0,0,1,,,Pending
DOC-0010758,LG-001064,Survey Record,1,0,1,2022-09-21,,Submitted
DOC-0010759,LG-001064,Land Record,1,1,1,2022-10-31,2022-11-23,Verified
DOC-0010760,LG-001065,Compensation Document,1,1,1,2018-03-10,2018-03-29,Verified
DOC-0010761,LG-001065,Compensation Document,1,1,1,2018-03-15,2018-04-11,Verified
DOC-0010762,LG-001065,Identity Document,1,1,1,2018-02-07,2018-03-15,Verified
DOC-0010763,LG-001065,Identity Document,0,0,0,,,Pending
DOC-0010764,LG-001065,Ownership Proof,1,0,0,2018-01-29,,Submitted
DOC-0010765,LG-001065,Land Record,1,0,1,2018-03-03,,Submitted
DOC-0010766,LG-001065,Survey Record,1,1,0,2018-01-27,2018-02-25,Verified
DOC-0010767,LG-001066,Compensation Document,1,1,0,2024-01-23,2024-02-06,Verified
DOC-0010768,LG-001066,Identity Document,1,1,0,2024-01-07,2024-02-10,Verified
DOC-0010769,LG-001066,Survey Record,1,1,0,2023-12-20,2024-01-10,Verified
DOC-0010770,LG-001066,Ownership Proof,1,0,0,2024-01-15,,Submitted
DOC-0010771,LG-001066,Land Record,1,1,0,2024-01-15,2024-02-04,Verified
DOC-0010772,LG-001066,Compensation Document,1,1,0,2023-12-09,2023-12-27,Verified
DOC-0010773,LG-001066,Land Record,1,1,0,2024-01-12,2024-01-28,Verified
DOC-0010774,LG-001066,Identity Document,1,1,0,2024-01-20,2024-02-09,Verified
DOC-0010775,LG-001066,Ownership Proof,1,1,0,2023-12-26,2024-01-08,Verified
DOC-0010776,LG-001066,Compensation Document,1,0,0,2024-01-08,,Submitted
DOC-0010777,LG-001066,Ownership Proof,1,1,1,2024-01-20,2024-02-02,Verified
DOC-0010778,LG-001066,Compensation Document,1,1,0,2023-12-10,2023-12-22,Verified
DOC-0010779,LG-001066,Survey Record,1,0,0,2023-12-14,,Submitted
DOC-0010780,LG-001067,Compensation Document,1,0,0,2020-02-03,,Submitted
DOC-0010781,LG-001067,Survey Record,1,1,0,2020-01-15,2020-02-09,Verified
DOC-0010782,LG-001067,Survey Record,1,1,0,2020-03-05,2020-03-16,Verified
DOC-0010783,LG-001067,Land Record,1,1,0,2020-01-30,2020-02-17,Verified
DOC-0010784,LG-001067,Compensation Document,1,0,1,2020-02-20,,Submitted
DOC-0010785,LG-001067,Land Record,1,1,0,2020-03-01,2020-03-12,Verified
DOC-0010786,LG-001067,Survey Record,1,0,0,2020-02-23,,Submitted
DOC-0010787,LG-001067,Survey Record,1,1,0,2020-02-28,2020-03-10,Verified
DOC-0010788,LG-001067,Identity Document,1,1,0,2020-02-20,2020-03-09,Verified
DOC-0010789,LG-001067,Compensation Document,1,0,0,2020-01-14,,Submitted
DOC-0010790,LG-001067,Ownership Proof,1,1,0,2020-02-14,2020-03-02,Verified
DOC-0010791,LG-001067,Land Record,1,0,0,2020-01-19,,Submitted
DOC-0010792,LG-001067,Ownership Proof,0,0,0,,,Pending
DOC-0010793,LG-001067,Survey Record,1,0,1,2020-01-20,,Submitted
DOC-0010794,LG-001067,Survey Record,1,1,0,2020-02-12,2020-03-17,Verified
DOC-0010795,LG-001068,Compensation Document,1,1,0,2019-09-14,2019-10-13,Verified
DOC-0010796,LG-001068,Identity Document,1,0,0,2019-09-09,,Submitted
DOC-0010797,LG-001068,Land Record,1,0,0,2019-08-15,,Submitted
DOC-0010798,LG-001068,Identity Document,1,0,0,2019-09-26,,Submitted
DOC-0010799,LG-001068,Survey Record,1,1,0,2019-09-07,2019-10-05,Verified
DOC-0010800,LG-001068,Land Record,1,1,0,2019-10-02,2019-10-17,Verified
DOC-0010801,LG-001068,Land Record,1,1,0,2019-10-02,2019-10-23,Verified
DOC-0010802,LG-001068,Survey Record,1,1,0,2019-09-13,2019-10-21,Verified
DOC-0010803,LG-001068,Identity Document,1,1,1,2019-09-21,2019-10-08,Verified
DOC-0010804,LG-001069,Identity Document,1,1,1,2019-06-10,2019-07-16,Verified
DOC-0010805,LG-001069,Ownership Proof,1,1,1,2019-05-07,2019-05-29,Verified
DOC-0010806,LG-001069,Compensation Document,0,0,0,,,Pending
DOC-0010807,LG-001069,Identity Document,1,1,0,2019-05-13,2019-06-22,Verified
DOC-0010808,LG-001069,Land Record,1,1,0,2019-04-29,2019-05-12,Verified
DOC-0010809,LG-001069,Compensation Document,0,0,0,,,Pending
DOC-0010810,LG-001069,Ownership Proof,1,1,1,2019-05-15,2019-06-05,Verified
DOC-0010811,LG-001069,Compensation Document,1,1,0,2019-05-18,2019-06-24,Verified
DOC-0010812,LG-001069,Compensation Document,1,0,0,2019-05-30,,Submitted
DOC-0010813,LG-001069,Identity Document,0,0,0,,,Pending
DOC-0010814,LG-001069,Survey Record,1,1,0,2019-06-10,2019-07-18,Verified
DOC-0010815,LG-001069,Survey Record,1,1,1,2019-04-24,2019-05-16,Verified
DOC-0010816,LG-001069,Ownership Proof,0,0,0,,,Pending
DOC-0010817,LG-001069,Compensation Document,1,0,0,2019-05-02,,Submitted
DOC-0010818,LG-001069,Compensation Document,1,1,1,2019-04-26,2019-06-03,Verified
DOC-0010819,LG-001070,Ownership Proof,1,1,0,2019-08-29,2019-09-15,Verified
DOC-0010820,LG-001070,Ownership Proof,1,1,1,2019-09-06,2019-10-16,Verified
DOC-0010821,LG-001070,Ownership Proof,0,0,1,,,Pending
DOC-0010822,LG-001070,Survey Record,1,1,0,2019-10-12,2019-11-17,Verified
DOC-0010823,LG-001070,Identity Document,1,0,0,2019-10-03,,Submitted
DOC-0010824,LG-001070,Compensation Document,0,0,0,,,Pending
DOC-0010825,LG-001070,Ownership Proof,1,1,0,2019-10-05,2019-11-03,Verified
DOC-0010826,LG-001071,Ownership Proof,1,1,0,2023-02-26,2023-03-10,Verified
DOC-0010827,LG-001071,Ownership Proof,1,0,1,2023-01-21,,Submitted
DOC-0010828,LG-001071,Ownership Proof,1,1,0,2023-02-26,2023-04-05,Verified
DOC-0010829,LG-001071,Compensation Document,1,1,0,2023-02-18,2023-03-24,Verified
DOC-0010830,LG-001071,Land Record,1,0,0,2023-01-14,,Submitted
DOC-0010831,LG-001071,Land Record,0,0,0,,,Pending
DOC-0010832,LG-001071,Compensation Document,1,1,0,2023-02-14,2023-03-21,Verified
DOC-0010833,LG-001071,Ownership Proof,1,0,0,2023-02-14,,Submitted
DOC-0010834,LG-001071,Ownership Proof,1,1,0,2023-02-15,2023-03-04,Verified
DOC-0010835,LG-001071,Survey Record,1,1,0,2023-02-06,2023-02-21,Verified
DOC-0010836,LG-001071,Land Record,1,0,0,2023-01-25,,Submitted
DOC-0010837,LG-001071,Survey Record,1,1,0,2023-02-19,2023-03-05,Verified
DOC-0010838,LG-001072,Survey Record,1,1,1,2020-10-27,2020-11-23,Verified
DOC-0010839,LG-001072,Survey Record,1,1,0,2020-11-22,2020-12-13,Verified
DOC-0010840,LG-001072,Land Record,0,0,1,,,Pending
DOC-0010841,LG-001072,Survey Record,0,0,0,,,Pending
DOC-0010842,LG-001072,Identity Document,1,1,1,2020-11-17,2020-12-01,Verified
DOC-0010843,LG-001072,Compensation Document,1,1,1,2020-11-07,2020-11-22,Verified
DOC-0010844,LG-001072,Land Record,1,1,0,2020-10-15,2020-10-25,Verified
DOC-0010845,LG-001072,Land Record,1,1,0,2020-11-03,2020-12-08,Verified
DOC-0010846,LG-001072,Identity Document,0,0,1,,,Pending
DOC-0010847,LG-001072,Identity Document,1,0,1,2020-10-29,,Submitted
DOC-0010848,LG-001072,Survey Record,1,1,1,2020-11-30,2020-12-17,Verified
DOC-0010849,LG-001072,Compensation Document,1,0,0,2020-12-02,,Submitted
DOC-0010850,LG-001072,Survey Record,1,1,1,2020-10-23,2020-11-16,Verified
DOC-0010851,LG-001073,Survey Record,0,0,0,,,Pending
DOC-0010852,LG-001073,Identity Document,0,0,0,,,Pending
DOC-0010853,LG-001073,Survey Record,1,1,0,2024-08-31,2024-10-05,Verified
DOC-0010854,LG-001073,Ownership Proof,1,0,0,2024-09-01,,Submitted
DOC-0010855,LG-001073,Ownership Proof,1,1,0,2024-08-18,2024-09-12,Verified
DOC-0010856,LG-001073,Survey Record,1,0,0,2024-08-14,,Submitted
DOC-0010857,LG-001073,Ownership Proof,1,0,0,2024-08-27,,Submitted
DOC-0010858,LG-001074,Survey Record,1,1,1,2018-11-06,2018-11-29,Verified
DOC-0010859,LG-001074,Compensation Document,1,1,1,2018-10-14,2018-11-12,Verified
DOC-0010860,LG-001074,Land Record,1,1,0,2018-11-10,2018-11-22,Verified
DOC-0010861,LG-001074,Identity Document,1,1,0,2018-10-02,2018-10-29,Verified
DOC-0010862,LG-001074,Survey Record,1,1,1,2018-10-04,2018-11-08,Verified
DOC-0010863,LG-001074,Ownership Proof,1,1,0,2018-10-02,2018-11-10,Verified
DOC-0010864,LG-001074,Compensation Document,1,1,0,2018-11-12,2018-12-14,Verified
DOC-0010865,LG-001074,Land Record,1,1,1,2018-10-26,2018-11-13,Verified
DOC-0010866,LG-001075,Identity Document,1,1,0,2022-12-25,2023-01-24,Verified
DOC-0010867,LG-001075,Land Record,1,0,0,2023-01-14,,Submitted
DOC-0010868,LG-001075,Identity Document,0,0,0,,,Pending
DOC-0010869,LG-001075,Survey Record,1,0,0,2023-02-01,,Submitted
DOC-0010870,LG-001075,Identity Document,1,0,0,2022-12-23,,Submitted
DOC-0010871,LG-001075,Survey Record,1,1,0,2022-12-27,2023-01-09,Verified
DOC-0010872,LG-001075,Survey Record,1,1,0,2023-01-15,2023-02-15,Verified
DOC-0010873,LG-001075,Identity Document,1,1,0,2022-12-29,2023-01-22,Verified
DOC-0010874,LG-001075,Ownership Proof,1,1,0,2023-01-13,2023-01-23,Verified
DOC-0010875,LG-001076,Land Record,1,1,0,2021-05-02,2021-05-20,Verified
DOC-0010876,LG-001076,Identity Document,1,1,0,2021-03-17,2021-03-31,Verified
DOC-0010877,LG-001076,Identity Document,1,1,0,2021-03-29,2021-04-12,Verified
DOC-0010878,LG-001076,Land Record,1,0,0,2021-04-14,,Submitted
DOC-0010879,LG-001076,Ownership Proof,1,0,0,2021-05-05,,Submitted
DOC-0010880,LG-001076,Survey Record,1,0,0,2021-04-27,,Submitted
DOC-0010881,LG-001076,Ownership Proof,1,0,0,2021-05-06,,Submitted
DOC-0010882,LG-001076,Land Record,1,0,0,2021-03-17,,Submitted
DOC-0010883,LG-001076,Survey Record,1,1,0,2021-04-26,2021-05-27,Verified
DOC-0010884,LG-001076,Land Record,1,1,0,2021-04-14,2021-04-26,Verified
DOC-0010885,LG-001076,Ownership Proof,1,1,1,2021-04-13,2021-05-18,Verified
DOC-0010886,LG-001076,Survey Record,1,1,0,2021-05-01,2021-05-24,Verified
DOC-0010887,LG-001077,Identity Document,1,1,0,2018-07-19,2018-07-29,Verified
DOC-0010888,LG-001077,Compensation Document,1,1,0,2018-07-12,2018-08-02,Verified
DOC-0010889,LG-001077,Compensation Document,1,1,1,2018-08-01,2018-08-25,Verified
DOC-0010890,LG-001077,Identity Document,1,1,0,2018-07-25,2018-09-02,Verified
DOC-0010891,LG-001077,Land Record,1,1,0,2018-08-03,2018-09-02,Verified
DOC-0010892,LG-001077,Compensation Document,1,1,1,2018-07-10,2018-08-06,Verified
DOC-0010893,LG-001077,Land Record,1,1,0,2018-07-15,2018-08-04,Verified
DOC-0010894,LG-001077,Identity Document,1,0,1,2018-06-22,,Submitted
DOC-0010895,LG-001077,Land Record,1,1,0,2018-07-26,2018-08-05,Verified
DOC-0010896,LG-001077,Survey Record,1,0,0,2018-07-14,,Submitted
DOC-0010897,LG-001077,Identity Document,1,1,0,2018-07-12,2018-07-30,Verified
DOC-0010898,LG-001077,Land Record,1,1,0,2018-07-05,2018-07-17,Verified
DOC-0010899,LG-001077,Compensation Document,1,0,0,2018-07-07,,Submitted
DOC-0010900,LG-001077,Survey Record,1,1,0,2018-07-25,2018-08-17,Verified
DOC-0010901,LG-001078,Ownership Proof,1,1,0,2020-05-20,2020-06-29,Verified
DOC-0010902,LG-001078,Compensation Document,1,1,0,2020-05-14,2020-06-18,Verified
DOC-0010903,LG-001078,Identity Document,1,0,0,2020-05-02,,Submitted
DOC-0010904,LG-001078,Compensation Document,1,1,0,2020-06-09,2020-07-09,Verified
DOC-0010905,LG-001078,Identity Document,1,1,1,2020-06-19,2020-07-29,Verified
DOC-0010906,LG-001079,Ownership Proof,1,1,0,2021-06-06,2021-07-04,Verified
DOC-0010907,LG-001079,Survey Record,1,0,0,2021-06-01,,Submitted
DOC-0010908,LG-001079,Land Record,1,0,0,2021-05-17,,Submitted
DOC-0010909,LG-001079,Ownership Proof,1,0,0,2021-05-11,,Submitted
DOC-0010910,LG-001079,Compensation Document,1,0,0,2021-05-05,,Submitted
DOC-0010911,LG-001080,Land Record,1,1,1,2018-09-01,2018-09-11,Verified
DOC-0010912,LG-001080,Ownership Proof,1,1,1,2018-07-25,2018-08-05,Verified
DOC-0010913,LG-001080,Ownership Proof,1,0,0,2018-07-30,,Submitted
DOC-0010914,LG-001080,Ownership Proof,1,1,0,2018-08-17,2018-09-23,Verified
DOC-0010915,LG-001080,Survey Record,1,1,0,2018-08-23,2018-09-03,Verified
DOC-0010916,LG-001080,Survey Record,0,0,1,,,Pending
DOC-0010917,LG-001080,Identity Document,0,0,1,,,Pending
DOC-0010918,LG-001081,Identity Document,1,0,0,2024-09-17,,Submitted
DOC-0010919,LG-001081,Survey Record,1,1,0,2024-10-13,2024-10-26,Verified
DOC-0010920,LG-001081,Identity Document,1,1,0,2024-10-06,2024-11-07,Verified
DOC-0010921,LG-001081,Ownership Proof,1,1,1,2024-09-13,2024-10-22,Verified
DOC-0010922,LG-001081,Survey Record,1,0,0,2024-09-12,,Submitted
DOC-0010923,LG-001081,Compensation Document,0,0,0,,,Pending
DOC-0010924,LG-001081,Ownership Proof,1,1,1,2024-10-16,2024-11-02,Verified
DOC-0010925,LG-001081,Survey Record,1,1,0,2024-10-08,2024-10-23,Verified
DOC-0010926,LG-001081,Compensation Document,1,1,0,2024-10-07,2024-10-19,Verified
DOC-0010927,LG-001081,Survey Record,0,0,1,,,Pending
DOC-0010928,LG-001081,Identity Document,1,1,0,2024-10-02,2024-10-13,Verified
DOC-0010929,LG-001081,Survey Record,1,1,1,2024-10-03,2024-11-05,Verified
DOC-0010930,LG-001082,Land Record,0,0,1,,,Pending
DOC-0010931,LG-001082,Identity Document,1,1,0,2024-05-03,2024-05-18,Verified
DOC-0010932,LG-001082,Compensation Document,1,1,0,2024-04-23,2024-05-22,Verified
DOC-0010933,LG-001082,Identity Document,1,1,0,2024-06-03,2024-07-10,Verified
DOC-0010934,LG-001082,Survey Record,1,1,1,2024-05-23,2024-06-27,Verified
DOC-0010935,LG-001082,Land Record,0,0,1,,,Pending
DOC-0010936,LG-001082,Compensation Document,1,1,0,2024-04-28,2024-05-08,Verified
DOC-0010937,LG-001082,Identity Document,1,0,1,2024-06-05,,Submitted
DOC-0010938,LG-001082,Compensation Document,1,1,1,2024-04-20,2024-05-28,Verified
DOC-0010939,LG-001082,Survey Record,1,0,1,2024-04-30,,Submitted
DOC-0010940,LG-001083,Identity Document,1,1,0,2023-05-11,2023-05-25,Verified
DOC-0010941,LG-001083,Ownership Proof,1,0,0,2023-06-16,,Submitted
DOC-0010942,LG-001083,Compensation Document,1,1,0,2023-05-13,2023-06-09,Verified
DOC-0010943,LG-001083,Land Record,1,1,0,2023-05-05,2023-05-24,Verified
DOC-0010944,LG-001083,Survey Record,1,0,0,2023-05-24,,Submitted
DOC-0010945,LG-001083,Survey Record,1,0,0,2023-06-06,,Submitted
DOC-0010946,LG-001083,Land Record,0,0,0,,,Pending
DOC-0010947,LG-001083,Ownership Proof,1,1,0,2023-05-28,2023-06-23,Verified
DOC-0010948,LG-001083,Ownership Proof,1,1,0,2023-06-21,2023-07-15,Verified
DOC-0010949,LG-001083,Survey Record,1,1,0,2023-05-28,2023-06-14,Verified
DOC-0010950,LG-001083,Compensation Document,1,1,1,2023-05-25,2023-06-14,Verified
DOC-0010951,LG-001083,Land Record,1,1,0,2023-06-16,2023-07-17,Verified
DOC-0010952,LG-001083,Survey Record,1,1,0,2023-05-09,2023-05-24,Verified
DOC-0010953,LG-001084,Ownership Proof,1,1,0,2024-01-13,2024-01-27,Verified
DOC-0010954,LG-001084,Identity Document,1,0,1,2024-01-15,,Submitted
DOC-0010955,LG-001084,Ownership Proof,1,1,1,2023-12-31,2024-01-28,Verified
DOC-0010956,LG-001084,Ownership Proof,1,1,0,2024-02-07,2024-03-05,Verified
DOC-0010957,LG-001084,Ownership Proof,1,0,1,2024-01-29,,Submitted
DOC-0010958,LG-001084,Compensation Document,0,0,1,,,Pending
DOC-0010959,LG-001084,Compensation Document,0,0,0,,,Pending
DOC-0010960,LG-001084,Survey Record,1,1,1,2024-01-19,2024-02-18,Verified
DOC-0010961,LG-001084,Identity Document,1,1,1,2024-02-13,2024-02-24,Verified
DOC-0010962,LG-001084,Ownership Proof,1,1,1,2024-02-15,2024-03-13,Verified
DOC-0010963,LG-001084,Compensation Document,1,1,0,2024-01-22,2024-02-02,Verified
DOC-0010964,LG-001084,Ownership Proof,1,0,1,2023-12-28,,Submitted
DOC-0010965,LG-001085,Survey Record,0,0,0,,,Pending
DOC-0010966,LG-001085,Compensation Document,1,1,0,2024-08-22,2024-09-05,Verified
DOC-0010967,LG-001085,Land Record,1,1,0,2024-08-10,2024-09-12,Verified
DOC-0010968,LG-001085,Ownership Proof,0,0,0,,,Pending
DOC-0010969,LG-001085,Land Record,1,1,0,2024-08-05,2024-09-10,Verified
DOC-0010970,LG-001085,Compensation Document,1,1,0,2024-08-21,2024-09-29,Verified
DOC-0010971,LG-001085,Compensation Document,1,0,0,2024-08-17,,Submitted
DOC-0010972,LG-001085,Land Record,1,0,0,2024-08-27,,Submitted
DOC-0010973,LG-001085,Survey Record,1,1,0,2024-08-06,2024-09-06,Verified
DOC-0010974,LG-001085,Identity Document,1,1,0,2024-08-29,2024-09-08,Verified
DOC-0010975,LG-001085,Compensation Document,1,1,0,2024-09-03,2024-09-21,Verified
DOC-0010976,LG-001085,Identity Document,1,1,0,2024-07-14,2024-08-13,Verified
DOC-0010977,LG-001086,Compensation Document,1,1,1,2021-06-06,2021-06-18,Verified
DOC-0010978,LG-001086,Survey Record,1,1,1,2021-06-05,2021-07-12,Verified
DOC-0010979,LG-001086,Compensation Document,1,1,1,2021-04-19,2021-05-03,Verified
DOC-0010980,LG-001086,Land Record,1,0,0,2021-05-05,,Submitted
DOC-0010981,LG-001086,Land Record,1,0,0,2021-05-14,,Submitted
DOC-0010982,LG-001086,Survey Record,1,1,0,2021-05-09,2021-06-06,Verified
DOC-0010983,LG-001086,Survey Record,1,0,1,2021-04-30,,Submitted
DOC-0010984,LG-001086,Ownership Proof,0,0,0,,,Pending
DOC-0010985,LG-001086,Ownership Proof,1,0,0,2021-05-01,,Submitted
DOC-0010986,LG-001086,Identity Document,1,1,1,2021-05-08,2021-06-04,Verified
DOC-0010987,LG-001087,Land Record,1,1,0,2022-11-28,2023-01-06,Verified
DOC-0010988,LG-001087,Compensation Document,1,1,0,2022-12-11,2022-12-30,Verified
DOC-0010989,LG-001087,Ownership Proof,1,0,1,2022-12-31,,Submitted
DOC-0010990,LG-001087,Ownership Proof,1,1,0,2022-12-15,2023-01-01,Verified
DOC-0010991,LG-001087,Survey Record,1,1,0,2022-11-27,2022-12-13,Verified
DOC-0010992,LG-001087,Survey Record,1,1,0,2023-01-05,2023-01-20,Verified
DOC-0010993,LG-001087,Compensation Document,1,1,1,2023-01-07,2023-01-30,Verified
DOC-0010994,LG-001087,Survey Record,1,1,1,2022-12-08,2023-01-08,Verified
DOC-0010995,LG-001087,Survey Record,1,0,1,2022-12-11,,Submitted
DOC-0010996,LG-001087,Survey Record,1,1,0,2022-12-21,2023-01-30,Verified
DOC-0010997,LG-001087,Identity Document,1,1,1,2023-01-13,2023-01-30,Verified
DOC-0010998,LG-001087,Survey Record,1,1,0,2022-12-06,2023-01-04,Verified
DOC-0010999,LG-001087,Land Record,1,1,1,2023-01-18,2023-01-31,Verified
DOC-0011000,LG-001087,Survey Record,1,1,1,2022-12-22,2023-01-16,Verified
DOC-0011001,LG-001088,Compensation Document,0,0,1,,,Pending
DOC-0011002,LG-001088,Survey Record,1,1,1,2023-08-15,2023-09-13,Verified
DOC-0011003,LG-001088,Identity Document,1,1,1,2023-07-14,2023-08-07,Verified
DOC-0011004,LG-001088,Identity Document,0,0,0,,,Pending
DOC-0011005,LG-001088,Ownership Proof,1,1,1,2023-06-28,2023-08-01,Verified
DOC-0011006,LG-001088,Identity Document,0,0,0,,,Pending
DOC-0011007,LG-001088,Identity Document,0,0,0,,,Pending
DOC-0011008,LG-001088,Identity Document,1,0,1,2023-07-21,,Submitted
