stakeholder_id,project_id,stakeholder_type,stakeholder_name,engagement_level,sentiment,requests_received,requests_resolved,pending_requests,response_time_days
STK-0004961,LG-000899,Local Authority,Stakeholder Group 3 (Chengalpattu),Low,Negative,47,18,29,79
STK-0004962,LG-000899,Contractor,Stakeholder Group 4 (Chengalpattu),Low,Negative,48,19,29,36
STK-0004963,LG-000899,Contractor,Stakeholder Group 5 (Chengalpattu),Low,Negative,38,15,23,78
STK-0004964,LG-000899,Contractor,Stakeholder Group 6 (Chengalpattu),Low,Negative,47,18,29,75
STK-0004965,LG-000899,Village Administration,Stakeholder Group 7 (Chengalpattu),Low,Negative,38,15,23,58
STK-0004966,LG-000900,Local Authority,Stakeholder Group 1 (Kushinagar),Low,Negative,27,10,17,54
STK-0004967,LG-000900,District Administration,Stakeholder Group 2 (Kushinagar),Low,Negative,8,3,5,65
STK-0004968,LG-000900,Local Authority,Stakeholder Group 3 (Kushinagar),Low,Negative,6,2,4,56
STK-0004969,LG-000900,Village Administration,Stakeholder Group 4 (Kushinagar),Low,Negative,41,16,25,74
STK-0004970,LG-000900,Landowner,Stakeholder Group 5 (Kushinagar),Low,Negative,25,10,15,47
STK-0004971,LG-000900,District Administration,Stakeholder Group 6 (Kushinagar),Low,Negative,39,15,24,32
STK-0004972,LG-000901,District Administration,Stakeholder Group 1 (Farrukhabad),Low,Negative,16,6,10,44
STK-0004973,LG-000901,Landowner,Stakeholder Group 2 (Farrukhabad),Low,Negative,9,3,6,90
STK-0004974,LG-000901,Local Authority,Stakeholder Group 3 (Farrukhabad),Low,Negative,39,15,24,41
STK-0004975,LG-000901,Contractor,Stakeholder Group 4 (Farrukhabad),Low,Negative,7,2,5,68
STK-0004976,LG-000901,Local Authority,Stakeholder Group 5 (Farrukhabad),Low,Negative,29,11,18,75
STK-0004977,LG-000901,Local Authority,Stakeholder Group 6 (Farrukhabad),Low,Negative,36,14,22,43
STK-0004978,LG-000902,Local Authority,Stakeholder Group 1 (Chhota Udaipur),High,Positive,26,22,4,15
STK-0004979,LG-000902,Local Authority,Stakeholder Group 2 (Chhota Udaipur),High,Positive,38,32,6,7
STK-0004980,LG-000902,Contractor,Stakeholder Group 3 (Chhota Udaipur),High,Positive,37,31,6,7
STK-0004981,LG-000902,Local Authority,Stakeholder Group 4 (Chhota Udaipur),High,Positive,11,9,2,14
STK-0004982,LG-000902,District Administration,Stakeholder Group 5 (Chhota Udaipur),High,Positive,37,31,6,12
STK-0004983,LG-000902,District Administration,Stakeholder Group 6 (Chhota Udaipur),High,Positive,16,13,3,22
STK-0004984,LG-000902,District Administration,Stakeholder Group 7 (Chhota Udaipur),High,Positive,39,33,6,5
STK-0004985,LG-000903,Local Authority,Stakeholder Group 1 (Mau),High,Positive,15,12,3,20
STK-0004986,LG-000903,Village Administration,Stakeholder Group 2 (Mau),High,Positive,37,31,6,18
STK-0004987,LG-000903,Village Administration,Stakeholder Group 3 (Mau),High,Positive,14,11,3,20
STK-0004988,LG-000903,District Administration,Stakeholder Group 4 (Mau),High,Positive,41,34,7,23
STK-0004989,LG-000904,Village Administration,Stakeholder Group 1 (Baran),High,Positive,7,5,2,5
STK-0004990,LG-000904,District Administration,Stakeholder Group 2 (Baran),High,Positive,11,9,2,14
STK-0004991,LG-000904,Contractor,Stakeholder Group 3 (Baran),High,Positive,38,32,6,20
STK-0004992,LG-000905,District Administration,Stakeholder Group 1 (Fatehpur),Low,Negative,16,6,10,77
STK-0004993,LG-000905,District Administration,Stakeholder Group 2 (Fatehpur),Low,Negative,24,9,15,65
STK-0004994,LG-000905,District Administration,Stakeholder Group 3 (Fatehpur),Low,Negative,19,7,12,38
STK-0004995,LG-000905,Contractor,Stakeholder Group 4 (Fatehpur),Low,Negative,44,17,27,59
STK-0004996,LG-000906,Village Administration,Stakeholder Group 1 (Meerut),Low,Negative,28,11,17,64
STK-0004997,LG-000906,District Administration,Stakeholder Group 2 (Meerut),Low,Negative,37,14,23,54
STK-0004998,LG-000906,Landowner,Stakeholder Group 3 (Meerut),Low,Negative,46,18,28,64
STK-0004999,LG-000906,Landowner,Stakeholder Group 4 (Meerut),Low,Negative,48,19,29,79
STK-0005000,LG-000906,District Administration,Stakeholder Group 5 (Meerut),Low,Negative,48,19,29,59
STK-0005001,LG-000906,Landowner,Stakeholder Group 6 (Meerut),Low,Negative,6,2,4,73
STK-0005002,LG-000906,Local Authority,Stakeholder Group 7 (Meerut),Low,Negative,5,2,3,31
STK-0005003,LG-000906,Village Administration,Stakeholder Group 8 (Meerut),Low,Negative,7,2,5,82
STK-0005004,LG-000907,Contractor,Stakeholder Group 1 (Chhatarpur),High,Positive,44,37,7,13
STK-0005005,LG-000907,District Administration,Stakeholder Group 2 (Chhatarpur),High,Positive,17,14,3,11
STK-0005006,LG-000907,Contractor,Stakeholder Group 3 (Chhatarpur),High,Positive,41,34,7,24
STK-0005007,LG-000907,Contractor,Stakeholder Group 4 (Chhatarpur),High,Positive,35,29,6,11
STK-0005008,LG-000907,Contractor,Stakeholder Group 5 (Chhatarpur),High,Positive,41,34,7,20
STK-0005009,LG-000908,Local Authority,Stakeholder Group 1 (Kishanganj),High,Positive,9,7,2,13
STK-0005010,LG-000908,Contractor,Stakeholder Group 2 (Kishanganj),High,Positive,34,28,6,9
STK-0005011,LG-000908,Local Authority,Stakeholder Group 3 (Kishanganj),High,Positive,12,10,2,6
STK-0005012,LG-000908,Contractor,Stakeholder Group 4 (Kishanganj),High,Positive,10,8,2,16
STK-0005013,LG-000908,Local Authority,Stakeholder Group 5 (Kishanganj),High,Positive,8,6,2,16
STK-0005014,LG-000908,Contractor,Stakeholder Group 6 (Kishanganj),High,Positive,28,23,5,11
STK-0005015,LG-000908,Local Authority,Stakeholder Group 7 (Kishanganj),High,Positive,30,25,5,24
STK-0005016,LG-000909,Contractor,Stakeholder Group 1 (Panipat),Low,Negative,19,7,12,48
STK-0005017,LG-000909,Landowner,Stakeholder Group 2 (Panipat),Low,Negative,31,12,19,46
STK-0005018,LG-000909,Contractor,Stakeholder Group 3 (Panipat),Low,Negative,47,18,29,36
STK-0005019,LG-000910,Village Administration,Stakeholder Group 1 (Dhule),High,Positive,50,42,8,13
STK-0005020,LG-000910,Contractor,Stakeholder Group 2 (Dhule),High,Positive,33,28,5,13
STK-0005021,LG-000910,Village Administration,Stakeholder Group 3 (Dhule),High,Positive,26,22,4,15
STK-0005022,LG-000910,District Administration,Stakeholder Group 4 (Dhule),High,Positive,8,6,2,9
STK-0005023,LG-000910,District Administration,Stakeholder Group 5 (Dhule),High,Positive,6,5,1,5
STK-0005024,LG-000910,District Administration,Stakeholder Group 6 (Dhule),High,Positive,17,14,3,6
STK-0005025,LG-000910,District Administration,Stakeholder Group 7 (Dhule),High,Positive,5,4,1,18
STK-0005026,LG-000910,Landowner,Stakeholder Group 8 (Dhule),High,Positive,36,30,6,13
STK-0005027,LG-000911,District Administration,Stakeholder Group 1 (Ghaziabad),Low,Negative,32,12,20,65
STK-0005028,LG-000911,Village Administration,Stakeholder Group 2 (Ghaziabad),Low,Negative,41,16,25,79
STK-0005029,LG-000911,Village Administration,Stakeholder Group 3 (Ghaziabad),Low,Negative,24,9,15,89
STK-0005030,LG-000911,Contractor,Stakeholder Group 4 (Ghaziabad),Low,Negative,22,8,14,76
STK-0005031,LG-000911,Contractor,Stakeholder Group 5 (Ghaziabad),Low,Negative,8,3,5,58
STK-0005032,LG-000912,Village Administration,Stakeholder Group 1 (Kasganj),Low,Negative,36,14,22,41
STK-0005033,LG-000912,District Administration,Stakeholder Group 2 (Kasganj),Low,Negative,20,8,12,58
STK-0005034,LG-000912,Local Authority,Stakeholder Group 3 (Kasganj),Low,Negative,9,3,6,68
STK-0005035,LG-000912,District Administration,Stakeholder Group 4 (Kasganj),Low,Negative,37,14,23,45
STK-0005036,LG-000912,Village Administration,Stakeholder Group 5 (Kasganj),Low,Negative,14,5,9,64
STK-0005037,LG-000913,Local Authority,Stakeholder Group 1 (Guntur),High,Positive,37,31,6,16
STK-0005038,LG-000913,Landowner,Stakeholder Group 2 (Guntur),High,Positive,33,28,5,7
STK-0005039,LG-000913,Landowner,Stakeholder Group 3 (Guntur),High,Positive,23,19,4,19
STK-0005040,LG-000913,District Administration,Stakeholder Group 4 (Guntur),High,Positive,22,18,4,8
STK-0005041,LG-000913,Village Administration,Stakeholder Group 5 (Guntur),High,Positive,13,11,2,22
STK-0005042,LG-000913,Landowner,Stakeholder Group 6 (Guntur),High,Positive,30,25,5,5
STK-0005043,LG-000914,Local Authority,Stakeholder Group 1 (Puri),High,Positive,47,39,8,15
STK-0005044,LG-000914,District Administration,Stakeholder Group 2 (Puri),High,Positive,39,33,6,11
STK-0005045,LG-000914,Local Authority,Stakeholder Group 3 (Puri),High,Positive,7,5,2,23
STK-0005046,LG-000914,Landowner,Stakeholder Group 4 (Puri),High,Positive,43,36,7,22
STK-0005047,LG-000914,Local Authority,Stakeholder Group 5 (Puri),High,Positive,18,15,3,19
STK-0005048,LG-000914,Contractor,Stakeholder Group 6 (Puri),High,Positive,47,39,8,14
STK-0005049,LG-000914,District Administration,Stakeholder Group 7 (Puri),High,Positive,16,13,3,24
STK-0005050,LG-000914,District Administration,Stakeholder Group 8 (Puri),High,Positive,9,7,2,14
STK-0005051,LG-000915,District Administration,Stakeholder Group 1 (Amravati),Low,Negative,29,11,18,68
STK-0005052,LG-000915,Landowner,Stakeholder Group 2 (Amravati),Low,Negative,12,4,8,90
STK-0005053,LG-000915,Local Authority,Stakeholder Group 3 (Amravati),Low,Negative,43,17,26,67
STK-0005054,LG-000915,Local Authority,Stakeholder Group 4 (Amravati),Low,Negative,31,12,19,66
STK-0005055,LG-000915,Local Authority,Stakeholder Group 5 (Amravati),Low,Negative,12,4,8,43
STK-0005056,LG-000915,District Administration,Stakeholder Group 6 (Amravati),Low,Negative,20,8,12,50
STK-0005057,LG-000915,Village Administration,Stakeholder Group 7 (Amravati),Low,Negative,12,4,8,57
STK-0005058,LG-000916,Village Administration,Stakeholder Group 1 (Jind),High,Positive,12,10,2,20
STK-0005059,LG-000916,District Administration,Stakeholder Group 2 (Jind),High,Positive,45,38,7,16
STK-0005060,LG-000916,Landowner,Stakeholder Group 3 (Jind),High,Positive,46,39,7,14
STK-0005061,LG-000916,Contractor,Stakeholder Group 4 (Jind),High,Positive,40,34,6,20
STK-0005062,LG-000916,Local Authority,Stakeholder Group 5 (Jind),High,Positive,27,22,5,8
STK-0005063,LG-000916,Contractor,Stakeholder Group 6 (Jind),High,Positive,22,18,4,5
STK-0005064,LG-000917,Landowner,Stakeholder Group 1 (Nawada),High,Positive,23,19,4,6
STK-0005065,LG-000917,District Administration,Stakeholder Group 2 (Nawada),High,Positive,47,39,8,11
STK-0005066,LG-000917,Contractor,Stakeholder Group 3 (Nawada),High,Positive,13,11,2,20
STK-0005067,LG-000917,Local Authority,Stakeholder Group 4 (Nawada),High,Positive,45,38,7,25
STK-0005068,LG-000917,Landowner,Stakeholder Group 5 (Nawada),High,Positive,38,32,6,9
STK-0005069,LG-000917,District Administration,Stakeholder Group 6 (Nawada),High,Positive,7,5,2,9
STK-0005070,LG-000917,Contractor,Stakeholder Group 7 (Nawada),High,Positive,23,19,4,23
STK-0005071,LG-000918,District Administration,Stakeholder Group 1 (Harda),High,Positive,15,12,3,7
STK-0005072,LG-000918,Contractor,Stakeholder Group 2 (Harda),High,Positive,44,37,7,12
STK-0005073,LG-000918,Village Administration,Stakeholder Group 3 (Harda),High,Positive,33,28,5,11
STK-0005074,LG-000918,District Administration,Stakeholder Group 4 (Harda),High,Positive,25,21,4,5
STK-0005075,LG-000918,Local Authority,Stakeholder Group 5 (Harda),High,Positive,50,42,8,21
STK-0005076,LG-000918,Landowner,Stakeholder Group 6 (Harda),High,Positive,37,31,6,9
STK-0005077,LG-000919,Contractor,Stakeholder Group 1 (Siddharthnagar),Low,Negative,29,11,18,34
STK-0005078,LG-000919,District Administration,Stakeholder Group 2 (Siddharthnagar),Low,Negative,11,4,7,65
STK-0005079,LG-000919,Local Authority,Stakeholder Group 3 (Siddharthnagar),Low,Negative,20,8,12,59
STK-0005080,LG-000920,Village Administration,Stakeholder Group 1 (Datia),High,Positive,9,7,2,22
STK-0005081,LG-000920,Landowner,Stakeholder Group 2 (Datia),High,Positive,8,6,2,6
STK-0005082,LG-000920,District Administration,Stakeholder Group 3 (Datia),High,Positive,36,30,6,14
STK-0005083,LG-000921,Local Authority,Stakeholder Group 1 (Faridkot),High,Positive,24,20,4,7
STK-0005084,LG-000921,Village Administration,Stakeholder Group 2 (Faridkot),High,Positive,18,15,3,11
STK-0005085,LG-000921,Local Authority,Stakeholder Group 3 (Faridkot),High,Positive,45,38,7,8
STK-0005086,LG-000921,District Administration,Stakeholder Group 4 (Faridkot),High,Positive,28,23,5,24
STK-0005087,LG-000921,Village Administration,Stakeholder Group 5 (Faridkot),High,Positive,43,36,7,25
STK-0005088,LG-000921,District Administration,Stakeholder Group 6 (Faridkot),High,Positive,41,34,7,22
STK-0005089,LG-000922,Landowner,Stakeholder Group 1 (Medchal-Malkajgiri),Low,Negative,36,14,22,53
STK-0005090,LG-000922,District Administration,Stakeholder Group 2 (Medchal-Malkajgiri),Low,Negative,41,16,25,62
STK-0005091,LG-000922,Village Administration,Stakeholder Group 3 (Medchal-Malkajgiri),Low,Negative,26,10,16,84
STK-0005092,LG-000922,District Administration,Stakeholder Group 4 (Medchal-Malkajgiri),Low,Negative,26,10,16,34
STK-0005093,LG-000922,District Administration,Stakeholder Group 5 (Medchal-Malkajgiri),Low,Negative,34,13,21,65
STK-0005094,LG-000922,District Administration,Stakeholder Group 6 (Medchal-Malkajgiri),Low,Negative,48,19,29,54
STK-0005095,LG-000922,Local Authority,Stakeholder Group 7 (Medchal-Malkajgiri),Low,Negative,32,12,20,63
STK-0005096,LG-000922,Contractor,Stakeholder Group 8 (Medchal-Malkajgiri),Low,Negative,38,15,23,55
STK-0005097,LG-000923,Local Authority,Stakeholder Group 1 (Neemuch),High,Positive,48,40,8,9
STK-0005098,LG-000923,Contractor,Stakeholder Group 2 (Neemuch),High,Positive,37,31,6,6
STK-0005099,LG-000923,Landowner,Stakeholder Group 3 (Neemuch),High,Positive,23,19,4,8
STK-0005100,LG-000923,Local Authority,Stakeholder Group 4 (Neemuch),High,Positive,16,13,3,7
STK-0005101,LG-000923,District Administration,Stakeholder Group 5 (Neemuch),High,Positive,47,39,8,12
STK-0005102,LG-000923,Village Administration,Stakeholder Group 6 (Neemuch),High,Positive,39,33,6,13
STK-0005103,LG-000924,Village Administration,Stakeholder Group 1 (Jalpaiguri),Low,Negative,9,3,6,50
STK-0005104,LG-000924,District Administration,Stakeholder Group 2 (Jalpaiguri),Low,Negative,10,4,6,31
STK-0005105,LG-000924,Landowner,Stakeholder Group 3 (Jalpaiguri),Low,Negative,38,15,23,62
STK-0005106,LG-000924,Local Authority,Stakeholder Group 4 (Jalpaiguri),Low,Negative,11,4,7,65
STK-0005107,LG-000924,Contractor,Stakeholder Group 5 (Jalpaiguri),Low,Negative,6,2,4,73
STK-0005108,LG-000925,Landowner,Stakeholder Group 1 (Haridwar),High,Positive,31,26,5,15
STK-0005109,LG-000925,Village Administration,Stakeholder Group 2 (Haridwar),High,Positive,36,30,6,13
STK-0005110,LG-000925,Village Administration,Stakeholder Group 3 (Haridwar),High,Positive,8,6,2,16
STK-0005111,LG-000925,Landowner,Stakeholder Group 4 (Haridwar),High,Positive,10,8,2,25
STK-0005112,LG-000926,Local Authority,Stakeholder Group 1 (Ranchi),High,Positive,10,8,2,22
STK-0005113,LG-000926,Local Authority,Stakeholder Group 2 (Ranchi),High,Positive,31,26,5,24
STK-0005114,LG-000926,Landowner,Stakeholder Group 3 (Ranchi),High,Positive,46,39,7,19
STK-0005115,LG-000926,Landowner,Stakeholder Group 4 (Ranchi),High,Positive,17,14,3,24
STK-0005116,LG-000927,Village Administration,Stakeholder Group 1 (Jajpur),High,Positive,10,8,2,18
STK-0005117,LG-000927,Contractor,Stakeholder Group 2 (Jajpur),High,Positive,34,28,6,12
STK-0005118,LG-000927,District Administration,Stakeholder Group 3 (Jajpur),High,Positive,34,28,6,10
STK-0005119,LG-000927,Local Authority,Stakeholder Group 4 (Jajpur),High,Positive,14,11,3,24
STK-0005120,LG-000928,Local Authority,Stakeholder Group 1 (Anuppur),Low,Negative,32,12,20,88
STK-0005121,LG-000928,Local Authority,Stakeholder Group 2 (Anuppur),Low,Negative,21,8,13,41
STK-0005122,LG-000928,District Administration,Stakeholder Group 3 (Anuppur),Low,Negative,37,14,23,41
STK-0005123,LG-000928,Village Administration,Stakeholder Group 4 (Anuppur),Low,Negative,42,16,26,73
STK-0005124,LG-000928,Village Administration,Stakeholder Group 5 (Anuppur),Low,Negative,12,4,8,34
STK-0005125,LG-000929,District Administration,Stakeholder Group 1 (Uttara Kannada),High,Positive,5,4,1,9
STK-0005126,LG-000929,District Administration,Stakeholder Group 2 (Uttara Kannada),High,Positive,32,27,5,10
STK-0005127,LG-000929,Local Authority,Stakeholder Group 3 (Uttara Kannada),High,Positive,46,39,7,19
STK-0005128,LG-000929,Contractor,Stakeholder Group 4 (Uttara Kannada),High,Positive,45,38,7,7
STK-0005129,LG-000929,District Administration,Stakeholder Group 5 (Uttara Kannada),High,Positive,44,37,7,21
STK-0005130,LG-000929,Contractor,Stakeholder Group 6 (Uttara Kannada),High,Positive,5,4,1,19
STK-0005131,LG-000930,Local Authority,Stakeholder Group 1 (Siang),High,Positive,28,23,5,22
STK-0005132,LG-000930,Village Administration,Stakeholder Group 2 (Siang),High,Positive,14,11,3,6
STK-0005133,LG-000930,Local Authority,Stakeholder Group 3 (Siang),High,Positive,16,13,3,21
STK-0005134,LG-000930,District Administration,Stakeholder Group 4 (Siang),High,Positive,29,24,5,22
STK-0005135,LG-000930,District Administration,Stakeholder Group 5 (Siang),High,Positive,32,27,5,23
STK-0005136,LG-000931,District Administration,Stakeholder Group 1 (Didwana-Kuchaman),Low,Negative,19,7,12,88
STK-0005137,LG-000931,Local Authority,Stakeholder Group 2 (Didwana-Kuchaman),Low,Negative,37,14,23,64
STK-0005138,LG-000931,Landowner,Stakeholder Group 3 (Didwana-Kuchaman),Low,Negative,26,10,16,61
STK-0005139,LG-000931,Local Authority,Stakeholder Group 4 (Didwana-Kuchaman),Low,Negative,23,9,14,40
STK-0005140,LG-000931,Contractor,Stakeholder Group 5 (Didwana-Kuchaman),Low,Negative,38,15,23,38
STK-0005141,LG-000931,Local Authority,Stakeholder Group 6 (Didwana-Kuchaman),Low,Negative,35,14,21,55
STK-0005142,LG-000931,Contractor,Stakeholder Group 7 (Didwana-Kuchaman),Low,Negative,48,19,29,65
STK-0005143,LG-000931,Contractor,Stakeholder Group 8 (Didwana-Kuchaman),Low,Negative,37,14,23,79
STK-0005144,LG-000932,Landowner,Stakeholder Group 1 (Kendujhar),High,Positive,41,34,7,14
STK-0005145,LG-000932,Village Administration,Stakeholder Group 2 (Kendujhar),High,Positive,25,21,4,13
STK-0005146,LG-000932,Contractor,Stakeholder Group 3 (Kendujhar),High,Positive,50,42,8,24
STK-0005147,LG-000932,Landowner,Stakeholder Group 4 (Kendujhar),High,Positive,22,18,4,22
STK-0005148,LG-000932,Local Authority,Stakeholder Group 5 (Kendujhar),High,Positive,28,23,5,16
STK-0005149,LG-000932,District Administration,Stakeholder Group 6 (Kendujhar),High,Positive,5,4,1,8
STK-0005150,LG-000932,Landowner,Stakeholder Group 7 (Kendujhar),High,Positive,17,14,3,23
STK-0005151,LG-000932,District Administration,Stakeholder Group 8 (Kendujhar),High,Positive,16,13,3,9
STK-0005152,LG-000933,District Administration,Stakeholder Group 1 (Charaideo),High,Positive,8,6,2,6
STK-0005153,LG-000933,Local Authority,Stakeholder Group 2 (Charaideo),High,Positive,16,13,3,12
STK-0005154,LG-000933,Village Administration,Stakeholder Group 3 (Charaideo),High,Positive,41,34,7,15
STK-0005155,LG-000933,Local Authority,Stakeholder Group 4 (Charaideo),High,Positive,11,9,2,14
STK-0005156,LG-000933,Village Administration,Stakeholder Group 5 (Charaideo),High,Positive,12,10,2,9
STK-0005157,LG-000933,Village Administration,Stakeholder Group 6 (Charaideo),High,Positive,43,36,7,9
STK-0005158,LG-000934,Landowner,Stakeholder Group 1 (Mysuru),High,Positive,25,21,4,25
STK-0005159,LG-000934,Landowner,Stakeholder Group 2 (Mysuru),High,Positive,47,39,8,12
STK-0005160,LG-000934,District Administration,Stakeholder Group 3 (Mysuru),High,Positive,28,23,5,16
STK-0005161,LG-000934,Landowner,Stakeholder Group 4 (Mysuru),High,Positive,10,8,2,9
